content,question,answer
"AMS Fruit and Vegetable Program Deputy Administrator in  Food and Nutrition  Oct 31,  An infographic highlighting facts and figures about Fall harvests and Halloween trends. Click to see a larger version. Whether its an abundance of fresh farm crops at the local grocery store, farmers market or fall festival, the fruits (and vegetables) of the growing season are all around us. About 158 million Americans will get into the Halloween spirit this year, spending an estimated $7 billion to celebrate Halloween. Just over 44 percent will carve pumpkins for the holiday, but that won’t be the only starring role the big orange squash will play this season. To meet the demand for all things pumpkin, U. S. farmers produced more than one billion pounds of pumpkins last year. That’s a lot of pumpkin pies, flavored coffee drinks and Jack-O-Lanterns. While less than half of American adults will dress up in costumes, 13.8 percent plan to dress up their pets. Apples are another fall staple.  Whether you like them candied, caramelized or bobbed-for, a visit to your local farmers market is a great way to find fresh apples. From Gala to Red Delicious to Granny Smith, American farmers produced $3 billion worth of apples in . Here at the Agricultural Marketing Service (AMS), we’re happy to do our part to help American farmers and businesses reap the benefits of their harvests. Whether tracking down key market news pricing information to help operations of all sizes compete in the marketplace or providing grading services that ensure the quality of food available to American consumers, AMS is committed to supporting American agriculture. From all of us at the U.S. Department of Agriculture, have a happy and safe Halloween!  Category/Topic:  Food and Nutrition  Tags:  AMS  Fall Festival  Farmers  Farmers Markets  fruits  grading  Infographic  Market News  pumpkins  vegetables",What was the estimated amount of pounds of pumpkins produced by U.S. farmers last year?,One billion pounds.
"USDA Agricultural Research Service Information Staff in  Research and Science  Nov 05,  ARS researchers have compiled a comprehensive set of rankings for flavor traits for tomatoes to give breeders a better chance to improve the taste of supermarket tomatoes. This post is part of the Science Tuesday feature series on the USDA blog. Check back each week as we showcase stories and news from USDA’s rich science and research portfolio. If you want to stir consumers’ passions about produce, just mention tomatoes. There’s no shortage of outrage about those supermarket tomatoes that look as pretty as a picture, but sometimes aren’t much tastier than the carton in which they’re shipped. It’s not like consumers aren’t willing to give store-bought tomatoes a try; tomatoes are a $ates.  But there’s a tug of war between large-scale producers and consumers: The producers need firm tomatoes that can withstand long-distance shipping and long-term storage, while consumers want that garden-fresh taste. Fortunately, the scientists of USDA’s Agricultural Research Service (ARS) are working on resolving the conflict.  They’ve been exploring tomato’s genetic diversity to uncover information that could help breeders develop a tastier tomato. To do this, the scientists raised 173 varieties of tomatoes on test plots in North Carolina, trained 10 “taste-testers” and asked them to rate the tomatoes on a scale of one to five in the areas of odor, taste, flavor and texture. The tomatoes were selected from the approximately 6,000 accessions in the ARS Tomato Germplasm Collection in Geneva, New York, because they represent a cross-section of the world’s tomato diversity. The answer was surprisingly simple:  Although thousands of components go into determining a tomato’s flavor and other characteristics, the key players are the amounts of sugar and acid.  There’s also a positive correlation between sweetness and flavor:  the sweeter the tomato, the more flavorful it is. The results of this study represent a treasure trove for tomato breeders, offering a comprehensive set of rankings on various tomatoes’ flavor qualities, sweetness, vitamin C content, sugar and acid content, and other characteristics. The findings also are good news for breeders because they demonstrate the vast variation and the broad range of possibilities for adjusting sugar levels and developing more flavorful tomatoes.  This means “building a better tomato” shouldn’t be that difficult because both sugar and acid content in the fruit can be reliably and inexpensively measured as the breeders work their magic to deliver backyard-tomato flavor on the supermarket shelves.  Category/Topic:  Research and Science  Tags:  ARS  Consumers  New York  North Carolina  Producers  Science Tuesday  tomatoes","What key factors contribute to a tomato's flavor, according to the USDA Agricultural Research Service study?",The two key factors that contribute to a tomato's flavor are sugar and acid content.
"MS, RD, SNAP-Ed Connection, Food and Nutrition Information Center, National Agricultural Library, USDA in  Food and Nutrition  Jun 07,   Are you an educator looking for a unique new way to motivate Supplemental Nutrition Assistance Program (SNAP) participants to eat healthfully and cook more at home?  Or do you just love browsing, collecting, and arranging new recipes? Either way, you’re going to appreciate the latest feature added to SNAP-Ed Connection’s Recipe Finder—the ability to create your own personalized cookbook using our recipes. The process is easy, and the result is a cookbook that meets your needs and inspires healthy eating. The Recipe Finder includes almost 600 low-cost, healthy recipes to choose from for your cookbook.  Add as many or as few as you’d like. Short on time?  No problem!  Choose one of our canned cookbook options that use pre-selected recipes based on one of the following categories: Children’s favorites Older Adults Cook it fast! Hispanic/Latino recipes Fruit and veggie recipes With any cookbook you create, you’ll be able to enter a cookbook title, choose a cover design and personalize your cookbook with your name and/or organization.  Then hit the “Build my cookbook!” button and you’re done.  Your completed cookbook will be available as a file for viewing and printing. SNAP-Ed providers may use the cookbooks as promotional items, classroom incentives or participant keepsakes.  Cooperative Extension offices, food banks and food pantries, churches and schools, or families and individuals looking for a place to keep their favorite Recipe Finder recipes will also find many ways to use these customized cookbooks. If you’re not already familiar with the Recipe Finder, you’ll certainly appreciate its usefulness.  All recipes are available in English and Spanish, are nutritious and budget friendly, and include cost and nutrition information.  You can search for recipes by ingredient, recipe name, menu item and cost, as well as a variety of other search options including audience, cooking equipment , and nutrition education topic.  Once you find just the right recipes, you can add them to your cookbook or print them out individually.  You can also rate each recipe and view ratings from others. Visit the Recipe Finder and access the brand new cookbook creator at:  Check it out today!  Category/Topic:  Food and Nutrition  Tags:  Recipes  SNAP  SNAP-Ed  SNAP-Ed Connection’s Recipe Finder database","How can educators and individuals create personalized cookbooks using healthy, low-cost recipes from SNAP-Ed Connection's Recipe Finder?","Educators and individuals can create personalized cookbooks by selecting from almost 600 low-cost, healthy recipes in SNAP-Ed Connection's Recipe Finder, choosing a cover design, entering a title, and personalizing with their name and/or organization. They can also use pre-selected canned cookbook options based on categories such as children's favorites or Hispanic/Latino recipes."
"Wisconsin USDA Public Information Officer in  Energy  Rural  Mar 28,  USDA funding of biodigester technology, coupled with nearby wind turbines, produce enough renewable energy to power an entire Wisconsin county. The escalation in prices for energy from fossil fuel has set the stage for the domestic production of renewable energy as a national priority. Not only can the production of renewable energy reduce fossil fuel dependence, but it has the potential to create quality American jobs, combat global warming, and lay a strong foundation for a robust rural economy. This point was not only emphasized in President Obama’s State of the Union address in January, but again upon the President’s recent visit to two Manitowoc, Wisconsin, businesses; showcasing them as leaders in solar power and energy-efficient technology. Manitowoc is not the only place in Wisconsin that is leading the way in renewable energy and energy efficient systems. Just to the north, in Kewaunee County, they, too, are on the cutting edge of the renewable energy race. Kewaunee County is home to 20,300 residents and agriculture is the third leading employer for county residents; has become a forerunner, a model, in the generation and use of renewable energy on a large scale within the last seven years. Today, there are two anaerobic digesters, both on cattle dairy farms, and three wind farms in operation throughout Kewaunee County.  Collectively, these systems generate enough power to support and sustain 8,000 households. With a total of 8,900 households located in the entire county, renewable energy is powering Kewaunee County, Wis. The revolution began in when both Wisconsin Public Service (WPS) and Madison Gas and Electric (MG&E) constructed winds farms in Kewaunee County. Then in , John Pagel of Pagel’s Ponderosa Dairy, LLC was awarded a renewable energy grant from USDA Rural Development for the purchase and installation of an anaerobic digester. That anaerobic digester takes mainly livestock manure, and processes that waste into energy. Pagel Ponderosa, the largest dairy farm in the state at 4,200 head of cattle and the largest employer in the area, generates enough energy to power more than 800 homes. One year later, Pagel’s partner and co-owner of Dairy Dreams, LLC, Don Niles, was also approved for a USDA grant. Grant funds were again used for the purchase and installation of an anaerobic digester on the Dairy Dreams Farm. Dairy Dreams is a 2,800 head dairy farm located in Casco, Wis. With the addition of this new digester that started production late in , Dairy Dreams generates enough green energy to power 600 homes in Kewaunee County, producing approximately 780 kilowatts an hour. Anaerobic Digesters process and ultimately produce energy from livestock manure. In addition to the production of energy, solid byproducts of the system are dried and used on the farm as livestock bedding material, and liquid byproducts are used as high-quality organic fertilizer in place of chemical fertilizers. “The decision for the digesters was an easy one for us,” said Niles.  “As a nation we saw that we’re becoming more dependent on foreign oil, and we were concerned with fuel being available locally. Looking all around us we had a renewable resource available. This was the right thing to do for both the nation and our neighbors.” The green energy produced by the digesters is ultimately sold back to the grid at WPS, helping to lower energy costs for area residents throughout the county. “Not only is this good for energy independence, but we do try to be mindful of our neighbors and area residents.  The anaerobic digesters allow us to use a high quality organic fertilizer that is produced right here, generated directly from the digester and the energy producing processes, helping us to eliminate odor problems and the need to spread liquid waste,” added Niles.  “We are a blue collar and agricultural county, we pride ourselves on the many ways that we are self-sufficient, and this is just another means of supporting ourselves and our neighbors.” Partners on these projects include GHD, Inc. in Chilton, Wis., Focus on Energy, and Wisconsin Public Service. USDA supports deployment of anaerobic digesters through Rural Development, Farm Service Agency and NRCS programs.  To find out how to fund renewable energy projects for your farm or business click here.  These calves are making a contribution to powering an entire Wisconsin county.  USDA funding of biodigester technology, coupled with nearby wind turbines, produce enough renewable energy to power an entire Wisconsin county.  Category/Topic:  Energy  Rural  Tags:  anaerobic digesters  biodigesters  FSA  Manitowoc  NRCS  Renewable Energy  Rural Development  solar power  wind power  Wisconsin","What innovative combination of technologies in Kewaunee County, Wisconsin, has enabled the production and utilization of renewable energy on a large scale, powering over 8,000 households?","The innovative combination of technologies in Kewaunee County, Wisconsin, that has enabled the production and utilization of renewable energy on a large scale, powering over 8,000 households, is the pairing of anaerobic digesters with nearby wind turbines."
"Test Your Children’s Food Safety Knowledge Before Letting Them Have the Run of the Kitchen  September is Food Safety Education Month and it’s a perfect time to test your children’s food safety knowledge before you let them take over your kitchen. Since the COVID-19 pandemic began, many children have spent more time at home – and visited the kitchen numerous times a day.  Maribel Alonso, Senior Technical Information Specialist, Food Safety and Inspection Service, USDA  Posted in  Health and Safety  Sep 01,   Respond to this story","What is a suitable time to assess children's food safety knowledge, especially considering their increased kitchen visits since the COVID-19 pandemic began?",September is a suitable time to assess children's food safety knowledge.
"US Forest Service Celebrates Historic Preservation Milestone  It takes a special person to spend two weeks of hard-earned vacation time delicately slicing through layers of soil to unearth the past as part of an archeological dig or hand sawing logs for re-birth of a worn-down historical cabin. The U.S. Forest Service has a deep appreciation for the thousands of people who work through programs designed to help preserve the nation’s historical and cultural heritage and resources on public lands. On Wednesday, U.S. Forest Service Chief Tom Tidwell presented the agency’s Windows on the Past award to two programs – the agency’s Passport in Time and the nonprofit HistoriCorps for work each does to help preserve this nation’s past.  Kathryn Sosbe, Office of Communication, and Leah Anderson, Eastern Region, U.S. Forest Service  Posted in  Conservation  Forestry  Oct 12,   Respond to this story",What are some common activities or projects that HistoriCorps and the US Forest Service's Passport in Time program collaborate on to preserve historic buildings and cultural resources?,"Based on the provided content, there is no explicit information about specific collaborative activities between HistoriCorps and the US Forest Service's Passport in Time program. However, both organizations are mentioned as recipients of the Windows on the Past award for their work in preserving the nation's historical and cultural heritage and resources on public lands."
"Keeping our Promise in Kentucky  During my trip to Kentucky, I was truly gratified to see Rural Development’s footprint throughout small towns spread across all regions of the Commonwealth. From water lines, broadband networks, wastewater treatment plants, single and multi-family housing, electric lines, senior centers, hospitals and small businesses, Rural Development helps build communities from the ground up working in partnership with local groups. Last year, 73 Kentucky counties enduring some of the state’s toughest economic challenges were designated to receive targeted USDA support through USDA’s StrikeForce for Rural Growth and Opportunity Initiative. Soon thereafter, President Obama designated a region of eight counties in the state’s southeast corner as one of the country’s first five Promise Zones.  Under these designations, USDA works with local partners to leverage federal resources to address the area’s chronic poverty challenges and improve the overall quality of life in the region.  Lisa Mensah, Under Secretary for Rural Development  Posted in  Rural  Mar 20,   Respond to this story","What specific initiatives, such as USDA StrikeForce or Promise Zones, has the government implemented in Kentucky to address rural growth and improve quality of life in economically challenged areas?","The government has implemented two specific initiatives in Kentucky to address rural growth and improve quality of life in economically challenged areas: the USDA's StrikeForce for Rural Growth and Opportunity Initiative, which designated 73 counties for targeted support; and the Promise Zones program, which designated a region of eight counties in southeast Kentucky as one of the country's first five Promise Zones."
"Public Affairs Officer, Inyo National Forest in  Forestry  Oct 23,  The Mary Road Bike Path gains nearly 1,000 feet of breathtaking elevation over 5.3 miles of Inyo National Forest land. US Forest Service photo. A ceremony Oct. 20 in Mammoth Lakes, Calif., marked the completion of a series of important federal, state, and locally funded trail projects, the official grand opening of the Mammoth Lakes Trail System, and the celebration of the agency partnerships that supported it. The project helped to create a network of trails from within the town of Mammoth Lakes going out to the surrounding public lands. Several noteworthy long-term trails projects were honored including the completion of the Lakes Basin Path, and the wayfinding and interpretive signage that was installed along paths and trails in the area. The Inyo National Forest, the Town of Mammoth Lakes, the Eastern Sierra Interpretive Association, and the Mammoth Lakes Trails and Public Access Foundation teamed to commemorate the occasion with tours, Summer of Stewardship volunteer trail projects, and a ribbon-cutting and dedication ceremony at the Mammoth Lakes Welcome Center. Construction of the Class Bike Path began in August of and opened to the public four years later. In the intervening years it grew to a larger, partner-funded project. On its way to Horseshoe Lake, the path gains nearly 1,000 feet of breathtaking elevation over 5.3 miles of Inyo National Forest land. The signs’ locations and placements are being jointly managed by Inyo National Forest and Town Public Works Department personnel through a Challenge Cost Share Agreement. US Forest Service photo. Both the bike path project and a road rehabilitation project were funded through a variety of sources including the Recovery Act. The construction included 5.7 miles of asphalt bike path (separated from traffic) for bikes and pedestrians, 27,000 sq. ft. of retaining walls, several prefabricated bridges, a pedestrian/bike tunnel, concrete curbs and gutters and 1.3 miles of roadway improvements and  erosion control. A total of 125 wayfinding signs and 16 interpretive exhibits were also installed along various Mammoth Lakes paths and trails. The design, fabrication and installation of these signs on national forest land was made possible by Forest Service Recovery Act funds.  Their location and placement is being jointly managed by Inyo National Forest and Town Public Works Department personnel through a Challenge Cost Share Agreement. The new interpretive exhibits panels have been designed to help travelers along the bike path learn more about the cultural and natural history of the Mammoth Lakes area.  They are meant to improve the quality of the recreation experience and are a key component of an effort to grow the local tourism economy. Integral to this new signage are QR (quick response) codes that will, when scanned with a smartphone, connect visitors with additional information about the surrounding area. This enhanced content is channeled through the new Mammoth Lakes Trail System Web site, which offers detailed trail, destination, activity and experience information for the entire 300-plus miles of trails. It also connects users to nationally renowned forests, parks, wilderness areas, and other outdoor attractions. The U.S. Forest Service is waiving fees at most of its day-use recreation sites over the Veterans Day holiday weekend, Nov. 10-12. The fee waiver days support the goals of President Obama’s America’s Great Outdoors initiative and First Lady Michelle Obama’s Let’s Move! Outside. To find a forest near you, check out our Forest Locator Map! A total of 125 wayfinding signs and 16 interpretive exhibits were installed along various Mammoth Lakes paths and trails using Forest Service Recovery Act funding. US Forest Service photo.  Category/Topic:  Forestry  Tags:  California  Forestry  FS  Horseshoe Lake  Inyo National Forest","What types of signage were installed along various Mammoth Lakes paths and trails, including wayfinding signs and interpretive exhibits, as part of the completed trail projects in Inyo National Forest?",125 wayfinding signs and 16 interpretive exhibits were installed along various Mammoth Lakes paths and trails.
"NRCS Helps to Keep Native American Traditions Alive  The 567 federally-recognized Native American Tribes are unique in their own way—from their languages and family structure, to their clothing and food. Tribes are working hard to revive their roots to help reconnect their heritage to the land, rekindle their spiritual bonds and cultural traditions, and raise awareness amongst future generations; especially tribal youth in line to inherit the land. USDA’s Natural Resources Conservation Service (NRCS) works with the tribes like the Choctaw Indians, comprised of nearly 10,ates, to farm and harvest hickory king corn and other heirloom white varieties, and process them to make hominy. Hominy is made from dried corn kernels, but it is expensive to purchase. NRCS provides the tribe with technical assistance to help transform idle land into a hominy-making enterprise–enabling the tribe to provide their own locally-grown, fresh produce, and cut their expenses by growing the corn.  Jocelyn Benjamin, USDA Natural Resources Conservation Service  Posted in  Conservation  Nov 04,   Respond to this story",How does NRCS assistance help Native American tribes revive their cultural traditions and spiritual bonds by farming heirloom corn varieties and making hominy?,"NRCS provides technical assistance to transform idle land into a hominy-making enterprise, enabling tribes like the Choctaw Indians to grow heirloom corn varieties locally, reducing expenses, and promoting food self-sufficiency."
"Conservation Program Pre-Proposals Due July 8  This summer, 40 organizations from Michigan, Ohio and Indiana will work together to help agricultural producers reduce phosphorus runoff that ends up in the western Lake Erie basin, affecting water quality and contributing to algae blooms. This is an example of how the Regional Conservation Partnership Program (RCPP) can be used to solve natural resource challenges in a community, state or region. Eligible conservation coalitions nationwide have about a week to submit pre-proposals to improve soil health, preserve clean water, combat drought and protect wildlife habitat. The deadline is July 8th. USDA is investing up to $235 million through RCPP to improve the nation's water quality, combat drought, enhance soil health, support wildlife habitat and protect agricultural viability. Created by the Farm Bill, RCPP empowers local leaders to work with multiple partners—such as private companies, local and tribal governments, universities, non-profit groups and other non-government partners—along with farmers, ranchers, and forest landowners to design solutions that work best for their region. Local partners and the federal government both invest funding and manpower to projects to maximize their impact. USDA’s Natural Resources Conservation Service administers RCPP.  Sylvia Rainford, Natural Resources Conservation Service  Posted in  Conservation  Jul 02,   1 Response","What local partnerships will be empowered by the Regional Conservation Partnership Program (RCPP) to design solutions for improving soil health, preserving clean water, and protecting wildlife habitat?","Local leaders along with multiple partners such as private companies, local and tribal governments, universities, non-profit groups, farmers, ranchers, and forest landowners will be empowered by the Regional Conservation Partnership Program (RCPP) to design solutions."
"Students Aid Invasive Species Control While Learning  USDA Wildlife Services (WS) employees in New Mexico have been fabricating the traps and tools for their jobs for many years.  As feral swine management work began in the state, naturally we began to build our own traps and gates to contain this invasive and damaging mammal.  Brian Archuleta, Wildlife Services, Roswell District Supervisor  Posted in  Animals  Plants  Apr 25,   Respond to this story","What innovative approach did Brian Archuleta's team at USDA Wildlife Services use to manage feral swine in New Mexico, combining skills learned from previous work with new techniques?",Brian Archuleta's team at USDA Wildlife Services used an innovative approach of fabricating their own traps and tools for managing feral swine in New Mexico.
"Director, USDA Office of Tribal Relations in  Food and Nutrition  Feb 03,  From the beginning of the Biden-Harris administration, Secretary Vilsack has challenged our team to rethink USDA initiatives from an indigenous perspective. One of the most important things we do at USDA is publish the Dietary for Americans (DGAs) with our partners at the Department of Health and Human Services (HHS). These evidence-based nutrition are informed by recommendations from a committee of nutrition science experts and updated every five years. For the DGAs, USDA and HHS sought an advisory committee that would be reflective of the full diversity within the United States, with the understanding that our backgrounds can affect our nutritional needs. The broader composition of the committee will ensure the resulting reflect the nutritional and cultural needs of all Americans. We are pleased that the recently announced committee moves us closer to this goal. As USDA Director of Tribal Relations, I want to particularly note the historic appointment of the first tribal citizen of which we are aware to serve on a DGA advisory committee, Dr. Valarie Blue Bird Jernigan, a member of the Choctaw tribe. Dr. Blue Bird Jernigan’s extensive qualifications include a doctorate and master’s public health and serving as executive director of the Center for Indigenous Health Research and Policy at Oklahoma State University, where she is a professor of Rural Health. In addition to the DGAs, USDA is committed to providing technical assistance and removing barriers to serving traditional foods in our food and nutrition programs, as part of our Indigenous Food Sovereignty Initiative. This work is part of the Biden-Harris administration’s commitment to recognizing Indigenous Knowledge in federal policy, research, and decision-making processes. USDA looks forward to working with this diverse committee and listening and learning from the unique expertise and perspective of Dr. Blue Bird Jernigan.  Category/Topic:  Food and Nutrition  Tags:  Office of Tribal Relations  OTR  Tribal  Food and Nutrition  nutrition security  Food and Nutrition Service  Dietary for Americans  U.S. Department of Health and Human Services  Nutrition  You May Also Like  Reflecting on and Improving on Tribal Programs at FNS  Expanding Commodity Markets and Incorporating Indigenous Knowledge and Values into Climate Smart Agriculture","What USDA initiative aims to provide technical assistance and remove barriers to serving traditional foods in food and nutrition programs, particularly for indigenous communities?",The USDA's Indigenous Food Sovereignty Initiative.
"Update for MMSC Community User Portal to Place Orders: MMSC highly recommends customers place orders using the CFPDC mailbox at cfpdc@usda.gov. Please provide your customer ID number, complete mailing address, telephone number and the items needed. The average order sent to the mailbox is processed the same day and in most cases within hours. We look forward to continuing our efforts of providing excellent customer service to our USDA customers. Subject: MMSC Physical Inventory Closure Notice for Fiscal Year  Dear MMSC Users, The Material Management Service Center (USDA) will begin closing out its billing requirements and conducting a physical inventory starting Monday, September 9, . This process will continue through October 4th, . The deadline for submitting or placing orders via the community user's website, phone, fax, or email will be Friday, September 6th, . Only approved emergency orders will be accepted during the inventory period. Please submit any emergency requests to the CFPDC mailbox (cfpdc@usda.gov) Regular business will resume on Monday, October 7th, . Your cooperation is greatly appreciated, and we regret any inconvenience this may cause. If you have any questions, please call MMSC at 394- or 1-877-576-. Mission The Material Management Service Center (MMSC), a Division within the Office of Operations (OO), provides quality supply and property management services to USDA and other government agencies and/or organizations. Leadership Paul DeOca Director, Material Management Service Center  394- What We Do The MMSC exercises its mission by providing support to USDA and other agencies by managing the Consolidated Forms & Publications Distribution Center which provides inventory control, storage and distribution of forms, publications and supplies for participating federal agencies and activities by mutual agreement. In addition, MMSC manages the Centralized Excess Property Operation (CEPO) which is a disposal unit for excess/surplus personal property released by the USDA agencies, staff offices, and division in the Washington Metropolitan Area. In addition to providing personal property disposal services, CEPO provides recycling services through the re-issuance/ transfer of as-is furniture, used office equipment and the sale of Rehab Furniture to USDA agencies. We also sell surplus personal property to the general public via various types of sales. Material Management Service Center News  Directions to the Material Management Service Center  Going Green  Auctions - Surplus Government Personal Property  Base Supply Center (BSC) – AbilityOne FSIS Customers  FSIS Consolidated Supply Catalog (, 8.7 )  Calendars and Accessories (, 404 )  FSIS Quick Reference - Supply Orders and Changing Customer ID Numbers (, 103 )  New Customer Ordering User's Guide (, 2 )  If you cannot access the system or get an error message, please complete an eAuth Request Form (, 13.5 ). Please email completed form to fsissupplymanagement@usda.gov.  Request for Residential Accounts Other USDA Customers  Quick Reference for Forms & Pub Orders (, 23.3 )  New Customer Ordering User's Guide (, 2 ) Information/Services  Customer Order Login  Surplus Sales Schedule (, 112 )  Spot Bid Sales Schedule (, 129 )  Sales Catalog  August Auction Catalog (, 396 )  August Auction Flyer (, 32.0 )  Computers for Learning Furniture Available for Transfer The following is a sample of the types of furniture items available for immediate transfer/donation to qualified federal, state and local governments. Transfer/donations of As-Is furniture will be at no cost to your agency. Some furniture items will vary in styles, sizes, color and etc. and may not be readily available at the time of your inquiry. Furniture transfer requests can be submitted using the Request for As-Is Furniture For Transfer Form (, 13.6 ). You can email the form to CEPO@dm.usda.gov or fax your request to 394-. CEPO Furniture Catalog (, 1.1 ) Materiel Management Service Center Offices  Centralized Excess Property Operation (CEPO)  Consolidated Forms and Publications Distribution Center (CFPDC) Contact Information Material Management Service Center  Ammendale Road Beltsville, MD 5  394-",What should customers do to place orders during the MMSC Physical Inventory Closure Notice period?,Customers should submit emergency requests to the CFPDC mailbox at cfpdc@usda.gov.
"From Sky to Soil: Young Agricultural Leaders Nourish FAS Satellite with Grassroots Truth  Accurate crop mapping is a crucial process to informing reliable crop production estimates, addressing climate change, and developing strategies for sustainable agriculture.  Zane Evans, USDA Foreign Agricultural Service  Posted in  Climate  Farming  Technology  Trade  Aug 09,   Respond to this story","What role do young agricultural leaders play in providing ""grassroots truth"" to inform accurate crop mapping and sustainable agriculture practices?","Young agricultural leaders provide ""grassroots truth"" by nourishing satellites like FAS with local knowledge, insights, and data from their communities, helping to inform accurate crop mapping and sustainable agriculture practices."
"Communications Staff Intern, National Institute of Food and Agriculture in  Research and Science  Aug 01,  Researchers at the University of Illinois found that elements of purple corn might help fight several diseases. From left, food science professor Elvira Gonzalez de Mejia, postdoctoral researcher Diego Luna-Vital and crop sciences professor John Juvik. Photo by L. Brian Stauffer, University of Illinois at Urbana-Champaign. Purple corn is more than tasty and eye-catching. Scientists at the University of Illinois at Urbana-Champaign have discovered a game-changing element of purple corn – it may help reduce the risk of major health diseases. While developing new types of purple corn, the researchers found some with elevated levels of a naturally occurring chemical that may fight obesity, inflammation, diabetes, cardiovascular disease, and certain types of cancer. They also found that the outer layer of kernels might be used as natural food coloring. USDA’s National Institute of Food and Agriculture is supporting this research with funds through the Hatch Act. Hatch funds support agricultural research to solve problems that concern more than one state. The research team, led by food science professor Elvira Gonzalez de Mejia and crop sciences professor John Juvik, created 20 varieties of the Apache Red maize strain, each with a different amount and type of anthocyanins, the element that gives the maize its distinct color. Studies have shown that eating anthocyanin-rich foods may reduce the risk of disease. In one finding, the scientists tested purple corn’s phenolic compounds against insulin resistance. They induced insulin resistance in the mouse fat cells, treated the cells with the anthocyanin compounds, and monitored the glucose uptake. They found that insulin resistance decreased by 29-64 percent. Although more studies are needed, the research suggests that phenolic compounds might improve the insulin profile of people who are obese. Juvik also described an extra benefit of purple corn. He noted that the natural color of purple corn could potentially be used as a food color replacement for red dye No. 40 – one of the major dyes used in the United States. People could then easily gain some health benefits through a natural, anthocyanin-rich pigment dye that is added to foods and beverages. NIFA invests in and advances agricultural research, education, and extension and seeks to make transformative discoveries that solve societal challenges.  Category/Topic:  Research and Science  Tags:  National Institute of Food and Agriculture  Economic Research Service  Illinois  health","What benefits for human health have been found in studies involving anthocyanin-rich foods, such as purple corn?","According to the text, studies have shown that eating anthocyanin-rich foods, like purple corn, may reduce the risk of various diseases, including obesity, inflammation, diabetes, cardiovascular disease, and certain types of cancer. Additionally, specific studies involving purple corn's phenolic compounds found a 29-64% decrease in insulin resistance in mouse fat cells, suggesting that these compounds might improve the insulin profile of people who are obese."
"Alaskan High School Students Learn Valuable Skills at ""Fish Boot Camp""  This post was co-authored with Andrew Thoms, Executive Director of the Sitka Conservation Society. “The thing that our forests grow best is salmon!” is the local phrase that a visitor is most likely to hear when visiting some of the 32 communities that live near the Tongass National Forest of Southeast Alaska.  Tongass National Forest staff, local school districts, a local conservation organization, and the University of Alaska have undertaken a joint project to figure out how a forest can be managed to create jobs and other economic opportunities and guarantee the long-term sustainable yield of the Tongass’ fisheries resources.  Nat Gillespie, Assistant National Fisheries Program Leader, U.S. Forest Service  Posted in  Forestry  Aug 27,   Respond to this story",What are some key goals and stakeholders involved in managing the Tongass National Forest in Southeast Alaska to ensure sustainable fisheries resources and economic opportunities?,The key goals of managing the Tongass National Forest include ensuring long-term sustainable yield of fisheries resources and creating jobs and economic opportunities. The main stakeholders involved in this project are: * Tongass National Forest staff * Local school districts * A local conservation organization (Sitka Conservation Society) * The University of Alaska
"Getting Geeky at the 3rd Annual USA Science and Engineering Festival  This post is part of the Science Tuesday feature series on the USDA blog. Check back each week as we showcase stories and news from the USDA’s rich science and research portfolio. When you think of agriculture do you think of science and engineering? You should! Farmers are some of our original scientists, tinkering with plant varieties and farming techniques to find ways to reliably grow food. At USDA, we still do that kind of research in a never-ending effort to find better ways to produce food, fuel, and fiber. We also do a lot of research you might not think of when you think about agriculture: from forensic genetic analysis to track down unwanted pests to figuring out how to turn spent grain from distilleries into biodegradable kitty litter. On April 26-27, the 3rd Annual USA Science and Engineering Festival took over the Walter E. Washington Convention Center in Washington, D.C. Over 325,000 people came out to celebrate discovery and innovation through over 3,000 hands-on activities and 150 performances and lectures.  USDA pulled all of the stops to show our geeky side and hopefully convince a few young booth visitors to consider agriculture when they think about careers in science.  Tawny Mata, USDA Office of the Chief Scientist  Posted in  Animals  Plants  Research and Science  May 06,   Respond to this story",What innovative ways are being researched by the USDA to utilize spent grain from distilleries?,The USDA is researching ways to turn spent grain from distilleries into biodegradable kitty litter.
