content,question,answer
"Has Global Agricultural Trade been Resilient under COVID-19?  Last year, as COVID-19 rattled the world economy and disrupted trade flows, agricultural trade remained mostly stable, falling only two percent during the initial wave of infections and lockdowns, before bouncing back and ending the year up 3.5 percent. But the growth in agricultural trade doesn’t mean that trade flows were insulated from the effects of the pandemic. Much of was in fact shaped by other factors. For instance, 95% of global agricultural trade growth came from China and was driven in part by non-pandemic related factors of increased feed demand, efforts to restock grain reserves, and policy factors. A recent paper by USDA’s Office of the Chief Economist, Has Global Agricultural Trade been Resilient under COVID-19? Findings from an Econometric Assessment (, 1.4 ) (Arita et al.), suggests that while agricultural trade remained stable at the aggregate level, a deeper empirical analysis reveals there were still significant disruptions due to the pandemic.  Mirvat Sewadeh, Communications Director, Office of the Chief Economist  Posted in  Trade  May 20,   Respond to this story","""What share of global agricultural trade growth was attributed to non-pandemic factors, specifically China's increased feed demand and policy efforts?""","95% of global agricultural trade growth came from China and was driven by non-pandemic related factors such as increased feed demand, efforts to restock grain reserves, and policy factors."
"NRCS Alabama and Ann Simonelli, The Conservation Fund in  Conservation  Oct 14,  (Pictured left to right) Jimmy Bullock with the Resource Management Service, Andrew Schock with The Conservation Fund and NRCS Alabama State Conservationist Ben Malone stand in one project area for the Coastal Headwaters Forest. It takes time, patience and a committed partnership, but seeing thriving forests of longleaf pine trees return to Alabama’s Gulf Coast is well-worth the wait. Longleaf pine forests once dominated the American Southeast, stretching across 90 million acres. A stronghold of the region’s environment and economy, longleaf was an essential building material used during the American Industrial Revolution. Today, only four percent of the original forests remain standing. The Natural Resources Conservation Service (NRCS) in Alabama is working with groups to revive this strong and resilient wood, while also providing environmental benefits for the Gulf Coastal Plain’s wildlife and water. Through the Regional Conservation Partnership Program (RCPP), NRCS is collaborating with The Conservation Fund (TCF), Resource Management Service (RMS), and many others on the Coastal Headwaters Forest, on a working forest project in Alabama and Florida.  The first RCPP phase is underway in Florida. The second phase in Alabama will use $5.1 million from RCPP, leveraged by $5.1 million in private and public partner funding, to protect and restore the longleaf pine ecosystem on 4,500 acres. The Coastal Headwaters Forest Partnership offers a needed solution, bringing partners and resources together to conserve and restore longleaf pine habitat on private lands, where the majority of southeastern forest land is located. NRCS will place a conservation easement on property in Alabama, providing protection and preventing land fragmentation. By preventing the forests from becoming fragmented into smaller parcels, the lands retain their ability to provide space for wildlife to live and migrate, as well as filter our water and remove CO2 from the air is compromised. The private landowner, RMS, will retain ownership, restore longleaf pine, keep the land on the tax rolls, and continue its forestry work that benefits the regional economy. Several partners attended a tour of the RCPP project area in the Coastal Headwaters Forest in Baldwin County, Alabama this summer. During a site tour held in late June, several partners, including the Longleaf Alliance, Alabama Wildlife Federation and the E. O. Wilson Foundation joined NRCS, The Conservation Fund and RMS in visiting key areas that will see direct benefits of restoring the longleaf pine ecosystem. “Restoring longleaf pine in Alabama’s Gulf Coastal Plain will preserve two major coastal river systems, Perdido and Escambia Rivers, in the Gulf Coastal Plain and protect habitat for the threatened gopher tortoise and approximately 250 other species related to longleaf pine habitat,” said NRCS Alabama State Conservationist, Ben Malone. The private landowner’s commitment to longleaf pine conservation and restoration is critical to regional wildlife and water protection.  The keystone species include the gopher tortoise, cotton-tailed rabbit and indigo snake. The project will also help protect and filter the many miles of streams flowing to the Perdido River and into the Gulf of Mexico. “With the RCPP grant, dozens of public and private partners are ready to meet, educate, make a change and be a model for restoring longleaf pine in Alabama’s Gulf Coastal Plain. The Coastal Headwaters Forests Partnership will make a difference in reversing the decline in longleaf pine and show large commercial timberland owners that longleaf pine can be a viable economic resource,” The Conservation Fund’s Andrew Schock said. The Coastal Headwaters Forest Partnership will advance the goals of America’s Longleaf Restoration Initiative—a collaborative, public-private effort to restore the threatened longleaf ecosystems across eight million acres by . The Longleaf Pine Ecosystem is one of several “critical conservation areas”—or focal areas—for the RCPP, and this project will build on other RCPP longleaf efforts in the Southeast, along with other federal, state and private investments being made throughout a 9-state region to restore longleaf pine. Created by the Farm Bill, RCPP investments of nearly $600 million have already driven 199 partner-led projects, including four projects in Alabama. The program leverages local leadership to establish partnerships that can include private companies, local and tribal governments, universities, non-profits and other non-government partners to work with farmers, ranchers and forest landowners on landscape-and watershed-scale conservation solutions that work best for their region. This is an established longleaf pine stand located in the Coastal Headwaters Forest just off the Gulf Coast in Alabama.  Category/Topic:  Conservation  Tags:  Alabama  Conservation  Farm Bill  Florida  Food Farm and Jobs Bill  Forests  longleaf pines  NRCS  Regional Conservation Partnership Program  The Conservation Fund","What conservation initiative in Alabama aims to restore 4,500 acres of longleaf pine forest, protecting threatened species like the gopher tortoise and preserving water quality for two major coastal river systems?",The Coastal Headwaters Forest Partnership.
"What does Maple Syrup Have in Common with an Invasive Insect?  Today is National Maple Syrup Day!  So, what does maple syrup have in common with an invasive insect?  Well, if the insect is the Asian longhorned beetle, then they both can come from maple trees.  Obviously, we want the maple syrup and not the invasive beetle.  But who cares?  And why should anyone care?  Well, I care and here’s why: Not only do I work for the USDA’s Animal and Plant Health Inspection Service, an agency that is actively fighting known infestations of Asian longhorned beetle in three different states, but I also am a native of Vermont.  Rhonda Santos, APHIS Asian Longhorned Beetle Eradication Program  Posted in  Animals  Plants  Dec 17,   1 Response",What is the connection between maple syrup and an invasive insect like the Asian longhorned beetle?,Maple syrup and the Asian longhorned beetle both can come from maple trees.
"Posted by Cindy O'Grady, USDA Rural Development, New Jersey in  Rural  Jun 30,   Elizabeth and Doris Jones are a mother and daughter living in Penns Grove, New Jersey.  Elizabeth is 89 and Doris is 70.  They both lived in separate one bedroom apartment units for almost 30 years.   Now, thanks to USDA’s Direct Home Loan Program, they have their own house with a yard. Doris told me years ago she had a dream of becoming a homeowner, but her father became ill and the idea was put on hold.  A visit by one of her relatives made her think about that dream from years ago.  They had been talking about a place to call their own when USDA Rural Development was mentioned.  This relative said USDA had a housing program which made homeownership affordable for eligible applicants with limited incomes.  Doris contacted our Woodstown office to learn more about the Direct Housing Program.  Area Specialist Sal Bronti immediately started the application process.  Bronti worked diligently with both the applicants and their real estate agent.  Finally the applicants found the perfect home and settlement took place in May. “It is a pleasure to help residents here in New Jersey  realize their dream of homeownership,” said Howard Henderson USDA Rural Development State Director. Under Rural Development’s housing program Elizabeth and Doris pay less than $100 more a month including taxes and insurance.  Their home has 3 bedrooms, 2 baths and full basement.  The backyard is spacious enough for a garden and entertaining their family and friends.  Remember dreams do come true. USDA Rural Development State Director Howard Henderson celebrating homeownership month with Elizabeth (left) and her daughter Doris Jones (right) in their new home.  Category/Topic:  Rural  Tags:  Direct Home Loan  Howard Henderson  New Jersey  Penns Grove  Rural Development",What USDA program did Elizabeth and Doris Jones use to make homeownership affordable for them?,The USDA's Direct Home Loan Program.
"-Brown, Public Affairs Specialist Mid-Atlantic Region in  Initiatives  Food and Nutrition  Sep 20,  Addison, a Kindergarten student at Matoaka Elementary School, makes friends with a new vegetable on Asparagus Day.  Matoaka Elementary School isn’t the biggest school, or the oldest. But it does have a Parent Teacher Association that takes student health very seriously.  So seriously, in fact, that one committee is completely devoted to helping kids and families develop Healthy Lifestyles! “There were a few PTA parents who started talking about how our school could be healthier,” said Tryna Fitzpatrick, “and we decided to survey families and find out what other parents were thinking.” The results were surprising- 92% of those who completed the survey wanted a healthier school environment- and felt so strongly that they were willing to contribute in one way or another to make it happen! And the Healthy Lifestyle Committee was born. Chaired by Tryna and Michelle Alexander, the campaign began leading the way with small changes and positive examples. The Golden Apple Award, for example, is presented to teachers and parents who are “caught being healthy.” “Last year one of our Kindergarten teachers decided to change up the menu for the Valentine’s Day Party- but she did it in such a positive way that no one felt deprived,” said Fitzpatrick. “It was a beautiful party full of healthy red, white, and pink foods- things the kids love, like strawberries and yogurt. The kids had a great time.  No one had a chance to miss cupcakes!” One thoughtful parent award-winner was looking for a way to thank hard working teachers. She developed an after-school exercise program conveniently located and timed so that staff could participate before leaving the school building. Yet another parent manages the school garden. In the fall and spring, kindergarten students plant vegetables, harvest them, and enjoy a salad party. School families care for the garden over the summer, one week at a time. Small efforts have continued to grow. “We’re really excited about our Local Food Initiative,” says Tryna. “It the cooperation of the county, school board, principal, and parents- it’s a big production.” A local farm, Kelrae, provides high-quality seasonal produce 2-3 times a month for use in school meals. So far, sweet potatoes, broccoli, and asparagus have all been popular offerings. Locally grown red potatoes are next up on the menu this year. Once there was bad weather and the vegetable the cafeteria staff had planned to use wasn’t available.  Kelrae was able to provide them with kale, instead. The cafeteria staff made crunchy kale chips, which the kids loved! “Without everyone’s efforts none of this would be possible,” says Tryna.  “But we know from our personal experience that working together can produce great things!” Find out how you can help introduce more fruits and veggies to schools in your area by visiting our Healthier School Day web site.  Continue to check back here on USDA’s blog as we continue to share stories that highlight how USDA and schools across the country are working to make school days healthier for students.   Category/Topic:  Initiatives  Food and Nutrition  Tags:  Food and Nutrition  Healthier School Day  Parent Teachers Association  Partnering for Healthier Schools  Virginia  Williamsburg","What innovative ways have schools and parents implemented to introduce more fruits and veggies, such as asparagus day, broccoli, and crunchy kale chips, into school meals?","Schools and parents have implemented innovative ways, such as: * Hosting ""Asparagus Day"" where students make friends with a new vegetable * Offering locally grown produce through the Local Food Initiative, which provides high-quality seasonal produce 2-3 times a month for use in school meals (e.g. sweet potatoes, broccoli, asparagus) * Creating small changes and positive examples, such as making kale chips when a planned vegetable was unavailable due to bad weather * Developing exercise programs for staff, and managing school gardens where students plant vegetables, harvest them, and enjoy a salad party."
"Workshops Aim to Maximize Investments in Broadband Infrastructure, Enhancing Overall Economic Development in Rural Areas  As further evidence of Secretary Vilsack’s belief that broadband is the foundation of rural economic development, he brought together American Recovery and Reinvestment Act (ARRA) Broadband Initiatives Program (BIP) recipients, economic development experts, and USDA officials in Dallas last week.  They worked together to prepare for the deployment and expansion of broadband into some of the most remote locations in rural America.   The workshop provided the opportunity for recipients to learn about compliance and reporting requirements associated with their funding packages.  Additionally, the workshop brought together representatives in the broadband industry with economic development experts to communicate how their unique roles can work together in a holistic approach to community economic development.  Kathleen James, USDA Public Information Coordinator, Oklahoma  Posted in  Initiatives  Technology  Jun 21,   Respond to this story","What is the key benefit of taking a ""holistic approach"" to community economic development through collaborations between broadband industry representatives and economic development experts?",The key benefit of taking a holistic approach is that it allows for a more effective collaboration between different stakeholders to enhance overall community economic development.
"Mississippi Farmers Expanding Opportunities with Up in Farms  “Not today,” said Mr. Leonard Keyes as he and Dr. John Stanley surveyed the plot of land on Keyes’ farm in Mize, Mississippi. “Too dry.” Stanley stood beside him holding a tray of squash transplants and nodding his head in agreement. Earlier that morning, Stanley, sourcing manager for Up in Farms Food Hub, had visited the farm of Mr. James Gregory about 30 miles down the road in Florence. He’d brought Gregory some of the same transplants—some nice-looking seedlings from Standing Pine Nursery in Byram. John had stood beside Gregory, too, and surveyed that plot of land. “Not today,” said Gregory. “Too wet!”  Leonard Jordan, Associate Chief for Conservation, NRCS  Posted in  Conservation  Oct 06,   Respond to this story",What was the primary reason given by Mr. James Gregory and Mr. Leonard Keyes for not planting their seedlings on the same day?,"The primary reason given by both Mr. James Gregory and Mr. Leonard Keyes for not planting their seedlings was the weather condition, with Gregory citing ""too wet"" and Keyes saying ""too dry""."
"Administrator, USDA Rural Housing Service in  Rural  Jun 12,  L to R: Vernon Brown, USDA Community Program Director in Kentucky; RHS Administrator Hernandez; and Thomas Fern, USDA Rural Development State Director for Kentucky. Recently, I visited southeastern Kentucky, where I joined Rural Development State Director Tom Fern on a whirlwind tour to parts of an eight-county region designated by President Obama as a rural Promise Zone and by Secretary Vilsack as part of USDA’s StrikeForce initiative covering 73 Kentucky counties. During my first stop, I joined Congressman Hal Rogers as he announced a $23 million loan (funded by USDA’s Community Facilities program) to purchase the property and facilities of the Knox County Hospital in Barbourville.  That loan was the first one to come across my desk last December shortly after I joined USDA. Meeting with some of the 200-plus dedicated employees of that hospital affirmed my belief that granting that loan was the right decision, as the funding will enable those healthcare workers to continue to serve the families of the region. My next visit was to Corbin, also in Knox County, where I toured a USDA-financed apartment complex that also serves as a site for USDA’s Summer Food Service Program. Inspired by Brenda Moses of the KCEOC Community Action Agency and her team – which serves between 40,000 and 60,000 meals each summer – I encouraged borrowers and managers at other USDA-financed housing complexes to also designate their facilities as summer feeding sites. Brenda Moses of KCEOC Community Action Agency briefs RHS Administrator Hernandez on KCEOC’s summer feeding efforts in southeast Kentucky. My last stop was Whitley County, which also benefits from Promise Zone and StrikeForce designations, where I met several families who are not only proud homeowners thanks to USDA’s Single-Family Housing Loan program, but whose homes are certified Passive House Institute US homes. This certification process involves meeting rigorous energy-efficiency standards, from design to completion.  Their rural community has the most Passive House Institute certified homes in the continental United States! I joined community leaders to break ground to build 13 more energy-efficient homes. Interestingly, they are built at a houseboat factory that diversified into homebuilding in order to weather the recent economic downturn. Left to right: Homeowner Linda Sawyers and son Jacob, RHS Administrator Hernandez and homeowner Ashley Warren. Over the years, southeastern Kentucky has endured great economic challenges. But the work happening there now – through visionary leadership, partnerships, collaboration, and strategic planning – convinces me that the region will meet those challenges as it moves confidently into a brighter future. RHS Administrator Hernandez joins with community leaders and new homeowners to break ground for 13 more energy-efficient homes in this housing subdivision located in Whitley County.  Category/Topic:  Rural  Tags:  Community Facilities  Hal Rogers  Kentucky  President Obama  Promise Zones  RD  SFSP  Single Family Housing  StrikeForce  Tom Fern  Tom Vilsack  Tony Hernandez","What innovative initiative in Whitley County, Kentucky has resulted in it becoming home to the most Passive House Institute certified homes in the continental United States?","The construction of energy-efficient homes using a houseboat factory that diversified into homebuilding, resulting in 13 homes being built and making Whitley County the location with the most Passive House Institute certified homes in the continental US."
"Chief, Natural Resources Conservation Service in  Conservation  Nov 12,  NRCS is working with farmers and ranchers to create and enhance habitat for monarchs. NRCS photo by Gene Barickman. No matter where you grew up, you are likely familiar with monarch butterflies. You may have childhood memories from science class when you watched those peculiar green caterpillars transform into beautiful butterflies. Depending on where you live, you may have seen masses of their orange-and-black wings fluttering in the sky while the butterflies were on their annual cross-country migratory journey. Today, the iconic monarch butterfly is under pressure. Habitat loss has led to a steady decrease in their numbers. We’re working to reverse that trend. This year, USDA’s Natural Resources Conservation Service (NRCS) is launching a targeted effort in ten key states to create and enhance habitat for the iconic monarch on private lands. Through this effort, we’re partnering with farmers and ranchers to voluntarily establish habitat for the monarch on working lands while ensuring America’s farms and ranches stay productive. Because monarch butterflies are often on the move, they need to have the right plants at the right time along their migration route, including milkweed, which is the sole food source for monarch caterpillars. We worked with butterfly experts across the United States to choose the best plant species for monarchs based on geographic location and value to monarchs. We’re focusing efforts in the southern Great Plains and Midwest – two regions at the heart of the monarch’s migration. In the southern Great Plains, our work will focus on rangelands and ways to improve the health of pastures so they provide good forage for livestock and food for monarchs. In the Midwest we’re focusing on integrating plantings into croplands and making improvements to wetland areas. We’re looking for private landowners in Illinois, Indiana, Iowa, Kansas, Minnesota, Missouri, Ohio, Oklahoma, Texas and Wisconsin who are interested in making monarch-friendly improvements to their land. These efforts not only benefit butterflies, they also strengthen agricultural operations, support other beneficial insects and wildlife and improve our natural resources. When we designed this effort, we pulled together a variety of tools from the Farm Bill toolbox. In fiscal year , we’re making available $2 million through the Environmental Quality Incentives Program (EQIP) and $2 million through the former Wetlands Reserve Program for existing wetland easements. Additionally, we created new enhancements through the Conservation Stewardship Program (CSP) to establish monarch habitat. The CSP enhancement assistance is available nationwide. We’re also working with the broader federal family on this effort. NRCS’ effort contributes to a multi-agency, international strategy to reverse the monarch’s population decline in North America. The Obama administration, through the National Strategy to Protect Pollinators and Their Habitat, has a goal of increasing the eastern population of monarchs to 225 million by . Learn more about the Monarch Butterfly Habitat Development Project and other pollinators. Visit your local USDA service center to learn more about how you can help monarch butterflies on private lands that you own or manage. For more on other technical assistance and financial resources available through NRCS conservation programs visit www.nrcs.usda.gov/GetStarted or your local USDA service center. Milkweed grows along a roadside in Michigan. Photo courtesy of Jennifer Hopwood, Xerces Society.  Category/Topic:  Conservation  Tags:  Butterflies  Conservation  Conservation Stewardship Program  EQIP  Farm Bill  Food Farm and Jobs Bill  Illinois  Indiana  Iowa  Jason Weller  Kansas  Minnesota  Missouri  monarch butterfly  NRCS  Ohio  Oklahoma  pollinators  Texas  Wisconsin","What conservation programs, such as the Conservation Stewardship Program (CSP) and Environmental Quality Incentives Program (EQIP), are being utilized by the USDA's Natural Resources Conservation Service (NRCS) to enhance habitat for monarch butterflies in ten key states?","The NRCS is utilizing the Conservation Stewardship Program (CSP) and Environmental Quality Incentives Program (EQIP) to enhance habitat for monarch butterflies in ten key states, with a total of $4 million available through these programs. Additionally, enhancements are being made through the CSP nationwide."
"Deck the Halls with Holiday   From the smell of fresh pine, to the vibrant of poinsettias, the holiday season is the perfect time of year to spotlight America’s horticulture growers through the just released Census of Horticultural Specialties report. I’ve experienced firsthand how unique and amazing this industry is by working nationwide with producers and stakeholders as USDA’s National Agricultural Statistics (NASS) nursery and floriculture commodity specialist. For example, did you know farmers can invest more than 8 years growing a Christmas tree for harvest? While there are not many producers dedicated to this work, according to our latest report industry sales grew. In , there were 3,ates. That year there were a total of 20 million cut Christmas trees sold, valued at $367 million in sales. This was a significant increase from the last report in , when only 13 million trees were cut and sold for a total of $250 million.  Daphne Schauber, NASS Agricultural Statistician  Posted in  Conservation  Dec 17,   2 Responses",What was the significant increase in Christmas tree sales from the report in 2007 compared to the previous report?,"There was a 23% increase in Christmas tree sales, from $250 million in 2007 to $367 million."
"It's Quite a Pickle To Be In  This post is part of the Science Tuesday feature series on the USDA blog. Check back each week as we showcase stories and news from USDA’s rich science and research portfolio. Pickles are a popular food, but are even trendier today as more and more craft brands show up in stores and farmers’ markets all over the country. But did you know USDA’s Agricultural Research Service (ARS) has helped commercial pickle-makers, from small brands to the nation’s largest, meet the highest standards of food safety? While pickling—storing in an acid liquid, usually vinegar—has been recognized as a food-preserver since long before the discovery of bacteria, the kind of that today’s precise food safety standards require was not established until recently.  Kim Kaplan, Agricultural Research Service  Posted in  Research and Science  Jan 06,   1 Response",What role does USDA's Agricultural Research Service (ARS) play in helping commercial pickle-makers meet modern food safety standards?,USDA's ARS helps commercial pickle-makers meet modern food safety standards by establishing precise guidelines and requirements.
