content,question,answer
"Under Secretary for Research, Education and Economics in  Research and Science  Nov 04,  Dr. Woteki works with 4-H members. The past eight years have been an extraordinary time for agricultural science, and for the application of new insights from other fields to enhance agricultural productivity and the overall agricultural economy. As the final days of this administration are approaching, it gives me a great deal of pride to look back at what USDA has accomplished in the areas of research and innovation. Scientific research is a fundamental part of our mission at USDA. But, ultimately, what's behind all the science is people – people who do the research and people who are affected by it. As USDA's Chief Scientist and Under Secretary for Research, Education and Economics, I've met and worked with both as I've traveled across the country and around the world. I've seen the dedication and innovation of researchers at a USDA laboratory in California as they developed uses for drones and laser-guided sprayers as part of a ""precision agriculture"" movement. Their work allows the wise, efficient application of water and chemicals – as well as increased crop yields – in drought-ridden areas. I've seen the confident, solitary efforts of a Cornell University professor in the field of urban aquaponics who, with USDA funding, proved that he can not only raise 10,000 tilapia in fish tanks housed in the unlikely location of a high school basement in midtown Manhattan, but could then recirculate the fish tank water to nourish a thriving edible garden a few floors up in the school building. And I've seen the eagerness reflected in the faces of two young girls taking part in 4-H National Science Day activities in the nation's capital, applying science and technology skills and equipping themselves to possibly become part of the next generation of leaders in agricultural science. These people, and so many before them, embody the commitment to scientific innovation that is a major reason why Americans have not had to worry about food security since the Dust Bowl days of the s. To learn more about USDA's important scientific work, I invite you to take a few minutes to take a look at our results over the past eight years in our USDA Medium Chapter 11: Food and Ag Science Will Shape Our Future. The 21st Century has been referred to as the “Century for Biology,” and we are witnessing the applications of our heightened understanding of genes and gene traits to enhance crops and livestock. These applications, in turn, have been integral to USDA efforts like the transfer of germplasm and new plant varieties to the private sector here in the U.S. We are helping, through USDA’s partnership with the Agency for International Development and the “Feed the Future” initiative, in delivering UG99-resistant wheat varieties and improving the nutritional content of legumes—two examples of how our research and innovation are being applied to help improve food security around the world. Our work has been informed by projections that our global population will reach over 9.5 billion people by the year . To adequately feed that number of people would require an almost doubling of the world’s current level of agricultural production and a reduction in food loss and waste, at the same time the amount of farmable land is decreasing. As we continue to learn about the effects of a changing climate, our focus is on sustainably intensifying agricultural production to deliver the array of foods to provide for good health and foods that are free of disease-causing pathogens and toxins. We have developed a vision of a bioeconomy that by the year will produce a billion tons of biomass – agricultural residues, grasses, energy crops, forestry trimmings, algae and other sources – that will provide alternative sources of fuel, energy and other bioproducts. We have also focused research on developing agricultural systems that will be able to provide all of these services and be resilient in the face of climate change. Over the last eight years. We have faced numerous challenges and the results have been remarkable. There is still much to do, but we have left a solid foundation for continuing USDA’s work to support the American agricultural economy, to strengthen rural communities, to protect and conserve our natural resources, and to provide a safe, sufficient, and nutritious food supply for the American people.  Category/Topic:  Research and Science  Tags:  4 H  agricultural research  Dr. Cathie Woteki  Feed the Future  Science","Here is a concise question that focuses on the key concepts: What are some examples of USDA's research initiatives to sustainably intensify agricultural production, such as enhancing crop yields and developing bioproducts from biomass?","Examples of USDA's research initiatives to sustainably intensify agricultural production include: * Developing uses for drones and laser-guided sprayers in ""precision agriculture"" to increase crop yields and reduce water and chemical use * Funding research on urban aquaponics, such as a project at Cornell University that raised 10,000 tilapia in a high school basement and recirculated the fish tank water to nourish an edible garden * Transferring germplasm and new plant varieties to the private sector to enhance crop yields and improve food security * Delivering UG99-resistant wheat varieties and improving the nutritional content of legumes through the ""Feed the Future"" initiative * Developing a vision for a bioeconomy that produces 1 billion tons of biomass by 2030, providing alternative sources of fuel, energy, and other bioproducts."
"Another Look at Availability and Prices of Food Amid the COVID-19 Pandemic  Last month I discussed the impact of COVID-19 on availability and prices of food based on and information we had available at the time. Since then, USDA released its first assessment of U.S. and world crop supply and demand prospects and U.S. prices for /21, and more on market prices, production, and trade flows during the crisis became available. Of particular note, temporary closures of some meat packing plants have affected meat supply and prices seen by consumers and farmers.  Robert Johansson, USDA Chief Economist  Posted in  Coronavirus  Research and Science  May 28,   8 Responses",Here is a concise question related to the content: What specific factors have contributed to changes in food availability and prices during the COVID-19 pandemic?,"Temporary closures of meat packing plants and disruptions in market prices, production, and trade flows have contributed to changes in food availability and prices during the COVID-19 pandemic."
"National Institute of Food and Agriculture in  Research and Science  Dec 10,  NIFA Director Dr. Sonny Ramaswamy, right, and Edo Chalutz, executive director of the U.S.–Israel Binational Agricultural Research and Development Fund, sign a memorandum of understanding (MOU) on November 22. The MOU promotes, supports and expands the robust agricultural research and development on-going between the two countries. (Photo by Julia Lewis) This post is part of the Science Tuesday feature series on the USDA blog. Check back each week as we showcase stories and news from USDA's rich science and research portfolio. On November 22, the United States and Israel came one step closer to renewing agricultural research and development activities that could produce new knowledge and innovations beneficial to both countries and increase the economic bottom line for farmers and ranchers. Dr. Sonny Ramaswamy, director of the U.S. Department of Agriculture’s National Institute of Food and Agriculture (NIFA) and Edo Chalutz, executive director of the U.S.–Israel Binational Agricultural Research and Development Fund (BARD), signed a memorandum of understanding (MOU) to promote collaboration via NIFA among U.S. and Israeli scientists and engineers. BARD and the Agricultural Research Service (ARS), USDA’s intramural research agency, have cooperated on research together since BARD’s inception. While the MOU does not obligate either agency to specific funding, it offers the framework for facilitating collaborations through the partnership that BARD and the U.S. government have shared since . “The United States and Israel have a shared stake in dryland agriculture, high-value horticultural crops, and pest management. There should be ample opportunity for American and Israeli scientists to jointly continue to advance these and other important areas of science,” Ramaswamy said. One example of cooperation between the nations is water and soil management. Efficiency in water use is of particular interest since the Israelis have worked for years in to develop drip irrigation and have grappled with issues of soil salinity. Many U.S. scientists are conducting similar research, so this may be an area where the MOU could strengthen or begin new collaborative efforts. “This agreement will facilitate many mutual benefits, and we look forward to getting started,” Ramaswamy said. “In fact, we plan to use this MOU as a model for building other important global partnerships.” Through federal funding and leadership for research, education, and Cooperative Extension programs, NIFA focuses on investing in science and solving critical issues impacting people's daily lives and the nation's future.  Category/Topic:  Research and Science  Tags:  agricultural research  ARS  Dr. Sonny Ramaswamy  MOU  NIFA  Science  Science Tuesday  Soil  water","Here is a concise question related to the content: What key benefit of the newly signed memorandum of understanding (MOU) between the US and Israel will facilitate collaboration among U.S. and Israeli scientists, particularly in areas such as dryland agriculture and soil salinity?","The MOU will facilitate many mutual benefits, including the opportunity for American and Israeli scientists to jointly advance science in areas such as dryland agriculture and water management (specifically addressing issues of soil salinity)."
"The Surprise in Latest Forecast: Net Farm Income Down; but Farm Businesses and Farm Households Show Improvement  USDA’s Economic Research Service (ERS) recently released its Farm Income forecast for .  Net cash income and net farm income (which includes the value and costs of items like depreciation, home consumption of farm goods, and unsold inventory) are both expected to fall slightly compared to , but by much less than last year. Net cash income is expected to fall by 2.5%, or about $2.3 billion, and net farm income by 3%, or about $1.6 billion. Last year net cash income fell by 27% and net farm income by 38%. A large portion of the forecast decline is from lower livestock receipts, expected to be down by about $7.9 billion. Crop receipts are also forecast to be lower by $1.6 billion. On the other hand, input costs are forecast to be down by $3.8 billion, and government payments are expected to be $3.3 billion higher.  USDA Chief Economist Dr. Robert Johansson  Posted in  Conservation  Feb 17,   Respond to this story",Here's a concise question based on the content: What percentage decline is forecast for net farm income compared to last year?,3%
"Public Affairs Specialist, Agricultural Research Service in  Research and Science  Aug 22,  USDA’s Agricultural Research Service and Purdue University researchers are working together to develop biological controls that protect against white grubs, which eat turf grass roots. During the U.S. Open held this summer in Erin Hills, Wisconsin, some of the world’s top golfers competed for a shot at becoming the champion (won by Brooks Koepka). The course’s meticulously groomed putting greens and fairways—like those of so many other golf facilities—are an inspiration to lawn-care enthusiasts near and far. But professional golf course superintendents and lawn-loving homeowners alike face a common foe: chubby, C-shaped pests called “white grubs,” which eat the turf grass roots. Unchecked, they cause brown spots or barren patches that mar the turf’s aesthetic value and even playability. Robert Behle isn’t an avid golfer, and you won’t find him competing with his neighbors for the best-looking lawn. But he does know a thing or two about insects—and even more about controlling them using their natural enemies. An Agricultural Research Service (ARS) entomologist, Behle specializes in ways to formulate naturally occurring fungi and other microorganisms into bio-based pesticides. In fact, he and Purdue University colleague Doug Richmond recently finished a three-year project funded by the U.S Golf Association (USGA) to evaluate the potential of the fungus Metarhizium brunneum to kill white grubs, the larval stages of Japanese, June, and other scarab beetles. The practice, known as “biological control,” is one that’s already found its way onto some golf courses. Indeed, a survey by the Environmental Institute for Golf found that 42 percent of 27-plus-hole golf facilities sometimes or frequently use biocontrol in their pest management practices. The researchers used an ARS patent-pending process called “liquid culture fermentation” to mass-produce the fungus and turn it into clay granules, which they applied at different rates to grub-infested turf grass plots at Purdue University. When they rolled back patches of the turf, a grizzly sight awaited them. Depending on the rates applied, 50 to 70 percent of the grubs lay dead beneath the soil, covered in a fuzzy growth that confirmed the fungus had infected and killed them—typically 7 to 10 days after exposure. An insecticide applied to different plots worked even faster, killing 95 percent of the grubs. However, when used in the fall, the chemical had lost some of its “punch” against larger-sized grubs compared to the fungus, which worked better with the cooler temperatures.  The findings, which the researchers published in a USGA annual report, could help golf course superintendents identify ways to use the fungus as part of an integrated pest management (IPM) approach, which combines judicious insecticide use with cultural, biological and other controls. Golfers needn’t be distracted by the prospects of this biocontrol fungus quietly working underfoot, though. Its absolute preference for infecting white grubs and other insect turf eaters means people, pets and wildlife won’t suffer the same fuzzy fate as these pests.  Category/Topic:  Research and Science  Tags:  Agricultural Research Service  ARS  Science  biocontrol  golf  white grubs  turf grass  fungus  integrated pest management","What biological control method, using Metarhizium brunneum fungus, was shown to be effective in killing up to 70% of white grubs within 7-10 days, with potential for integration into golf course turf management practices?","The biological control method that was shown to be effective in killing up to 70% of white grubs within 7-10 days is the use of Metarhizium brunneum fungus in clay granules, applied through a process called ""liquid culture fermentation""."
"Finding Common Points Across Cultures and Continents On Friday afternoon, I had the opportunity to meet with some inspiring African businesswomen who are visiting the United States for the African Women’s Entrepreneurship Program and the African Growth and Opportunity Act (AGOA) Forum. This unique group of 36 successful women is here to participate in a two week fellowship training program that will introduce them to American trading partners and investors, expose them to American advocacy, and business models and will offer extended support to them when they return to their countries.  prhee  Posted in  Food and Nutrition  Farming  Aug 03,   1 Response",Here is a concise question related to the content: What opportunities and support are being provided to African businesswomen through the African Women’s Entrepreneurship Program and the AGOA Forum?,"Through the African Women's Entrepreneurship Program and the AGOA Forum, the African businesswomen are being provided with a two-week fellowship training program that includes introduction to American trading partners and investors, exposure to American advocacy, and business models, as well as extended support when they return to their countries."
"International Programs Office, USDA National Agricultural Statistics Service in  Trade  Oct 20,  In Nigeria, NASS representatives Matt Deaton, Terry Holland and John Campbell worked with Kaduna State Agricultural Development Programme, National Bureau of Statistics Federal Department of Agriculture to develop a stronger national agricultural statistics program. Today the United Nations is celebrating the first World Statistics Day, to raise awareness of official statistics, which are premised on the core value of service, professionalism and integrity. As one of the principal statistical agencies in the U.S., the USDA’s National Agricultural Statistics Service (NASS) has been heavily involved in establishing and improving agricultural statistics systems in countries around the world since the end of World War II. Food insecurity, shortfalls in regional food production and lack of reliable information on the agricultural sector are major concerns in many countries. Improved agricultural systems can provide more and better information to address these issues. This is why, over the past 10 years, NASS international projects have been instrumental in helping more than 30 developing and emerging market countries in Africa, Central and South America, Asia, and Central and Eastern Europe to develop and improve their agricultural statistics programs. Using our experience in conducting the census of agriculture, NASS is currently working with the Armenian National Statistics Service and the Ministry of Agriculture to conduct a full count of agriculture in Armenia. It has been 90 years since Armenia conducted its last census of agriculture. The upcoming census will also be Armenia’s first since the country gained its independence in . In addition to the Armenian census of agriculture, NASS is also currently working with the governments in Georgia, Brazil, Mongolia, Nigeria and Serbia. Our agency is also gearing up to start a new project in Moldova. We work to provide all of these countries with technical assistance and training on a reimbursable basis in all aspects of statistical surveys and systems. The benefits of such assistance extend beyond serving the interests of the various countries. By helping other countries improve their agricultural statistics systems, USDA’s ability to assess world food and fiber production is also improved. Establishing strong working relationships with other agricultural statisticians around the world allows NASS staff to gather and develop new ideas for improving the U.S. agricultural statistics system, while exposure to other cultures and work situations enhances our employees’ abilities to solve problems. For more information on NASS’s international programs for improving agricultural statistics, please contact our International Programs Office at 202-720- or nass-ipo@nass.usda.gov. Iraqi visitors traveled to Kansas to observe the wheat harvest  Category/Topic:  Trade  Tags:  Afria  Armenia  Brazil  Central America  Central Europe  Eastern Europe  food insecurity  Georgia  Moldova  Mongolia  NASS  Nigeria  Serbia  South America  World Statistics Day","Here is a concise question related to the content: What are the benefits of providing technical assistance and training to other countries on agricultural statistics, according to USDA's National Agricultural Statistics Service?","The benefits include improving the US ability to assess world food and fiber production, gathering new ideas for improving the U.S. agricultural statistics system, and enhancing employees' problem-solving abilities through exposure to other cultures and work situations."
"USDA Office of Communications in  Food and Nutrition  Sep 09,  A new poll shows that parents of school-age children overwhelmingly support national nutrition standards for all foods and beverages sold to students during the school day. For more information, visit: www.pewtrusts.org/SchoolFoodParentPoll. Click to enlarge. Over the past four years, USDA has worked closely with schools, parents, community leaders, and nutrition experts to ensure that when children go off to school, they are greeted by a healthier school environment.  According to the CDC, childhood obesity has more than doubled in children and quadrupled in adolescents in the past 30 years, leading to an increase in obesity-related health outcomes in children, including cardiovascular disease, pre-diabetes, and bone and joint problems.  Improving school nutrition is vital to reducing childhood obesity, because many children consume half of their daily calories during the school day. Making the healthy choice the easy choice sets our nation’s children up for a lifetime of healthy choices, and supports a healthier next generation.  Recently, we’ve seen evidence that student acceptance of healthier meals is increasing across all grade levels.  Today, we are pleased to see the results of the latest poll by The Pew Charitable Trusts, the Robert Wood Johnson Foundation, and the American Heart Association, showing that most parents support the healthier meal and snack standards implemented through the Healthy, Hunger-free Kids Act of .  Read more about the results of that study in this guest blog, from the American Heart Association. A majority of parents favor strong national nutrition standards for food and drink sold at schools, according to a poll released Monday by The Pew Charitable Trusts, the Robert Wood Johnson Foundation and the American Heart Association. In addition, the poll found that parents would also like to see salt limited in school foods and more fruits and vegetables served. The poll, which was conducted in June among 1,112 parents, said that 80 percent of the parents said they were concerned about their children’s health. Seventy-four percent said they were concerned about childhood obesity, a major risk factor for high blood pressure, high cholesterol, high blood sugar and cardiovascular disease later in life. Currently, more than one third of children and adolescents are clinically overweight or obese. Among children ages six to 11, obesity rates rose from 7 percent in to 18 percent in . The rates increased from 5 percent to 21 percent during that same period for youth ages 12 to 19. Childhood obesity has been a major national focus, with federal agencies and advocacy organizations, including the American Heart Association, working on ways to curb the trend. The poll was conducted just weeks before the U.S. Department of Agriculture issued “Smart Snacks” standards on July 1, which mandated that school snacks must be a fruit, a vegetable, protein, dairy, or whole grain; have fewer than 200 calories; and be low in fat, salt, and sugar. The poll revealed that support for stricter school nutrition standards cut across racial and political lines. Sixty-eight percent of whites, 85 percent of Hispanics and 91 percent of African-Americans said they support the standards. Fifty-six percent of Republicans, 71 percent of independents and 84 percent of Democrats favored stronger standards. Only 22 percent of parents expressed that they strongly opposed higher school nutrition standards. Among the poll’s other findings: 72 percent favor national standards for school meals; 72 percent support standards for school snacks; 91 percent support requiring schools to include a serving of fruits or vegetables with every meal; 75 percent think salt should be limited in meals; 23 percent believed food sold a la carte at schools was nutritious, whereas only 8 percent believed the same of food sold in vending machines. Penny Kris Etherton, PhD, a professor of nutrition at Pennsylvania State University in University Park, Pennsylvania, said the findings are encouraging, but parents voicing support is just the beginning. “Schools and parents need to be on the same page about what the kids eat,” she said. “You can’t have one set of standards at school and another set of standards at home. It’s encouraging to see that parents are supportive of higher nutritional standards, but we need to educate across the board so that parents understand what this really means for how their kids should eat.” Reducing sweetened beverages can lower a child’s intake of “empty” calories, Kris-Etherton explained. However, some parents might believe fruit juice is healthy “when it’s really just sugar water. The child would be better off either drinking plain water or eating a piece of fruit to get the fiber and nutrients from the fruit. The challenge will be making healthy eating fun and interesting for kids.” The poll was conducted by Hart Research Associates and Ferguson Research.  Pew, RWJF, and AHA are jointly supporting efforts to ensure all foods and beverages in schools are healthy. The Kids’ Safe and Healthful Foods Project is a collaboration between Pew and RWJF. Voices for Healthy Kids is an initiative of RWJF and AHA, with Pew providing additional expertise.  Category/Topic:  Food and Nutrition  Tags:  American Heart Association  CDC  Childhood Obesity  children  FNS  Food and Nutrition  HealthierNextGen  Pennsylvania  Pennsylvania State University  Robert Wood Johnson Foundation  school meals  Smart Snacks","What percentage of parents in the recent poll by The Pew Charitable Trusts, the Robert Wood Johnson Foundation, and the American Heart Association support national nutrition standards for all foods and beverages sold to students during the school day?",74% of parents support national nutrition standards for food and drink sold at schools.
"Learn How to Bee a Friend during USDA's Pollinator Festival this Friday, June 24  The best time to bee a friend to pollinators is now! Today is the first day of summer and the launch of National Pollinator Week, June 20-26. Around the globe, people are celebrating with events that emphasize the importance of pollinators and teach ways to save them. Here at USDA, we’ve issued the National Pollinator Week Proclamation and are hosting our seventh annual Pollinator Week Festival this Friday, June 24 from 10 a.m. to 2 p.m. outside USDA Headquarters in Washington, DC. The festival highlights the work of USDA agencies, other federal departments and institutions such as the United States Environmental Protection Agency, U.S. Fish and Wildlife Service, Smithsonian Gardens, and the U.S. Botanic Garden, who along with partners like the National Honey Board, Pollinator Partnership and University of Maryland Extension are working to address pollinator decline.  Annie Ceccarini, Program Manager, The People's Garden Initiative  Posted in  Initiatives  Jun 20,   1 Response",Here is a concise question related to the content: What is being celebrated from June 20-26 and highlighted during USDA's Pollinator Week Festival?,National Pollinator Week.
"USDA Economic : Building Blocks for Policy  About midway through USDA’s 150-year history, federal officials decided that economic research and analysis could be a valuable, objective tool in helping farmers – and policymakers - grapple with farm price and income issues. In , the Bureau of Agricultural Economics (BAE) – predecessor agency of USDA’s Economic Research Service (ERS) – came into existence. The Bureau began regularly producing agricultural market outlook (still an ERS staple), and - not surprisingly - its early work included analysis of agricultural policy impacts during the Great Depression. Although the BAE’s functions were dispersed throughout the Department in the s, they were assembled again into a single agency, the Economic Research Service, in .  I’ll touch on just a few highlights of ERS activities that illustrate the value of our agency’s work over the past century.  Mary Bohman, Administrator, Economic Research Service  Posted in  USDA Results  Apr 12,   Respond to this story",Here is a concise question related to the content: What role has the USDA's Economic Research Service (ERS) played in helping farmers and policymakers navigate agricultural policy issues over the past century?,"The USDA's Economic Research Service (ERS) has played a key role in providing objective economic research and analysis to help farmers and policymakers understand farm price and income issues, as well as analyze the impacts of agricultural policies."
