content,question,answer
"Spotting of Rare Snake in Georgia Shows Conservation Works  A recent sighting of a threatened snake in Georgia by partners of USDA’s Natural Resources Conservation Service (NRCS) shows how conservation work helps wildlife. The Orianne Society and the Georgia Department of Natural Resources, two key NRCS partners, spotted an Eastern indigo snake in an area where NRCS and landowners have worked together to restore wetlands, an ecosystem where the species typically spends several months of the year. The Eastern indigo snake is a large nonvenomous snake found in Georgia and Florida. Its historic range also included Mississippi, Alabama and South Carolina, and it’s the nation’s longest native snake. The snake was listed as threatened in 1978 because of a lack of habitat and people capturing for pets or killing them.  Sharon Holbrooks, Natural Resources Conservation Service, Georgia  Posted in  Conservation  Feb 10, 2014  2 Responses",What conservation efforts have contributed to the sighting of an Eastern indigo snake in an area where wetlands were restored?,The restoration of wetlands by NRCS and landowners has contributed to the sighting of an Eastern indigo snake.
"USDA Food Waste Challenge Team in  Food and Nutrition  Sep 17, 2014  Food donated from local restaurants and supermarkets through coordination with the Food Donation Connection is used to make delicious & healthy meals served in homeless shelters and food pantries. Photo courtesy of Food Donation Connection. Thirty-one percent of food that is available at supermarkets, restaurants, and in households goes uneaten – food that was nurtured and harvested in the fields and ends up in a landfill.  Increasingly food processing facilities, food service companies, supermarkets, and restaurants are recognizing the need to reduce, recover, and recycle all of this wasted food.  The momentum is building as more and more address the problem and take action to keep good food from entering landfills. A week from today - on September 24, Wednesday at 2:00 pm – 3:00 pm Eastern – you can join us for a webinar on “Supermarkets and Restaurants Fighting Food Waste and Saving Money” that will feature industry representatives discussing how they are leading the fight against food waste.  There will also be time devoted to dialogue, Q&As, and the sharing of resources. Register for the webinar here: https://www4.gotomeeting.com/register/241692455. Why is there so much waste at the retail level?  Consumers naturally tend to choose only the shiniest looking apple and freshest milk at the store.  So what happens to “ugly,” misshapen, or slightly out of proportion fruits and vegetables that might have looked similar to the ones in your garden?  What happens to that carton of milk or loaf of bread that is nearing its expiration or sell-by date? Across the country, supermarkets and restaurants are coming up with innovative approaches to keep that apple and that carton of milk out of landfills or sewage drains.  They are adopting innovative new approaches to reduce the amount of food that goes unsold, recover more wholesome unsold food to donate to people who need it, and recycle food discards to energy generation or composting. Here in the U.S., the Grocery Manufacturers Association (representing food and beverage companies), the Food Marketing Institute (representing food retailers/grocery stores), and the National Restaurant Association (representing the foodservice industry) have formed the Food Waste Reduction Alliance.  By improving food labeling, ordering and inventory management, marketing of “ugly” produce, partnerships with food banks and gleaning organizations, and compost and bioenergy production, supermarkets and retailers are doing their part to reduce, recover, and recycle food waste.  There are numerous ways to fight food waste and many of these ideas will be shared on the “Supermarkets and Restaurants Fighting Food Waste and Saving Money” webinar. Please join us to learn, get inspired, and share your ideas and activities on September 24.  Register here: https://www4.gotomeeting.com/register/241692455. A grocery store worker scans unsold, but perfectly edible food to be donated to a local hunger relief agency. The grocery store works with the Food Donation Connection, an organization that helps food retailers implement and manage their food recovery programs. The Food Donation Connection will be a presenter on the Sept. 24 webinar. Photo courtesy of Food Donation Connection.  Category/Topic:  Food and Nutrition  Tags:  Food Waste  Food Waste Reduction Alliance  fruits  grocery  restaurants  supermarkets  vegetables  webinar","What innovative approaches are supermarkets, restaurants, and foodservice companies adopting to reduce food waste, recover wholesome unsold food for donation, and recycle food discards into energy generation or composting?","* Improving food labeling * Ordering and inventory management * Marketing of ""ugly"" produce * Partnerships with food banks and gleaning organizations * Compost and bioenergy production"
");  adobeDCView.previewFile(},  metaData:  }, );  });",What type of file or object does `previewFile` represent in Adobe DC View?,The `previewFile` represents a PDF file.
"Improving the Safety of Leafy Greens  Food safety is a top priority for consumers, especially when it comes to the leafy greens in salads. Researchers at the University of Arizona have discovered natural methods to sanitize these vegetables using ingredients commonly found in the kitchen, such as oregano, cinnamon, and vinegar. Plant extracts, essential oils, and organic sanitizers have all proved effective in killing bacteria on leafy greens and extending their shelf life. When emulsified in the water used to wash these leaves, the approach compares to (and sometimes even works better than) bleach or hydrogen peroxide.  Kelly Flynn, National Institute of Food and Agriculture  Posted in  Health and Safety  Animals  Plants  Research and Science  Aug 13, 2015  4 Responses","What kitchen ingredients have been proven effective in sanitizing leafy greens, often rivaling or surpassing the effectiveness of bleach or hydrogen peroxide?","Oregano, cinnamon, and vinegar."
"Coming Together for Healthy People and Places in Metro Denver  The Metro Denver Area – seven counties along Colorado’s Front Range – is full of nature and people, and growing rapidly. Consistently ranked as one of the fastest growing regions in the nation, Metro Denver is home to just over 3 million people. By 2020 the region’s population should crown 3.3 million, attracting millennials, our future workforce, in droves.  Dana Coelho, Rocky Mountain Region, U.S. Forest Service  Posted in  Forestry  Jul 18, 2017  Respond to this story",How can Metro Denver effectively attract and retain millennials to become a hub for innovation and growth in the future?,"To effectively attract and retain millennials, Metro Denver should focus on creating diverse, nature-rich environments that support healthy lifestyles, provide opportunities for outdoor recreation and education, and foster innovative workspaces that align with their values."
"Celebrating American Agriculture: All USDA Foods are Local to Someone  March is National Nutrition Month. Throughout the month, USDA will be highlighting results of our efforts to improve access to safe, healthy food for all Americans and supporting the health of our next generation.  Fish and fowl, sowing and reaping, nutrition and agriculture… certain words and concepts naturally go hand in hand, and March is a month to celebrate both the foundation and purpose of the American food system. With March designated as National Nutrition Month and March 15 as National Agriculture Day, the time is ripe to reflect on healthy eating goals and to express gratitude for the farmers, fishers, and ranchers who provide the foods to fuel our nation. USDA’s Food Distribution Programs work at the intersection of nutrition and agriculture. Each year, USDA purchases more than 2 billion pounds of food worth nearly $2 billion from American farmers and distributes the food to schools, food banks, Indian Tribal Organizations, disaster feeding organizations, and other charitable institutions and feeding organizations. The programs benefit both ends of the food chain by supporting local agriculture and the economy while also providing a nutrition safety net for vulnerable Americans.  Julie Skolmowski, Branch Chief, Nutrition Services and Access, Food Distribution Division, Supplemental Nutrition and Safety Programs  Posted in  Food and Nutrition  Mar 15, 2016  1 Response",What USDA program intersects with National Nutrition Month by supporting local agriculture and providing nutrition to vulnerable Americans?,USDA's Food Distribution Programs.
"A Symbol of Strength, Perseverance and Dignity Shared Between Friends  Imagine sitting at your desk one day and answering the ringing phone, only to hear the US State Department’s Office of Protocol on the other end.  That is precisely what happened to Michael Perry, Export Specialist for the USDA’s Animal Plant Health Inspection Service (APHIS) when he was told President Obama was traveling to Israel in late March and wished to give a special gift to the Israeli people.  Lisa Peraino, Plant Health Safeguarding Specialist  Posted in  Trade  May 16, 2013  1 Response",What US official was informed by the State Department's Office of Protocol that President Obama wanted to give a special gift to the Israeli people?,"Michael Perry, Export Specialist for APHIS."
"Oh Maple Syrup, How I Love Thee. Let me Count the Ways.  Okay, yes it’s Maple Syrup Day, an unofficial holiday, but the day allows us to celebrate and recognize this often underrated commodity. So in honor of this lovely product, here are some interesting tidbits that you may not know. I use maple syrup on many things; not just pancakes, waffles and French toast, but also in recipes like soups and casseroles, to sweeten granola or oatmeal, even coffee. I’ve used it on ice cream and even snow, on salads and in salad dressings. My own step-father is known to take a shot of maple syrup every now-and-then. It is delightful on its own. Maple syrup can also be used to make maple cream, maple sugar, and maple candy.  Rhonda Santos, APHIS Public Information Officer  Posted in  Animals  Plants  Dec 17, 2015  11 Responses",Can you use maple syrup as a topping or ingredient for oatmeal coffee or granola oatmeal?,Yes.
"Posted by Nutrition.gov Staff, National Agricultural Library in  Food and Nutrition  Dec 09, 2020  Make time to eat well and move more this holiday season. Photo credit: Adobe Stock Celebrate while sticking with your healthy habits this holiday season! Take time to eat well and move your body to help you feel your best. Use these five tips from Nutrition.gov to make your holiday with your household a healthy one.  Start the day right with a healthy breakfast. Get energized with recipes like Applesauce French Toast or Breakfast Burritos, and check out our Healthy Eating resources for more nutrition tips.  Make fruits and vegetables part of your holiday plate. Browse our Recipes page to find dishes that are packed with flavor, including Roasted Root Vegetables and Baked Acorn Squash with Apples. You can also sneak fruits and veggies into your holiday cookies with these Banana Oatmeal Cookies and Healthy Carrot Cake Cookies.  Choose nutritious cooking methods. Find ingredient substitutions and recipe makeovers that can boost the nutrition of your holiday recipes on our Meal Prep and Cooking Tips page.  Add exercise to the calendar. Just like you would schedule a holiday activity with your household, schedule time for exercise that you enjoy. Get outside for some fresh air, or stay warm inside and follow along to one of our Exercise Examples and Videos.  Remember to hydrate. It can be easy to forget to drink water during this busy time. Learn how much water to drink each day and what beverages can help you stay hydrated on our Water, Hydration, and Health page. Looking for more support with your healthy habits? Follow us on Twitter for other holiday eating tips, or contact our Registered Dietitians for answers to your basic nutrition questions.  Category/Topic:  Food and Nutrition  Tags:  National Agricultural Library  nutrition.gov  USDA Science  Nutrition  Healthy Eating  Recipes","What are some nutritious breakfast options, such as energized recipes like Applesauce French Toast or Breakfast Burritos, that can help start the day right?",Nutrient-dense breakfast options include recipes like Applesauce French Toast and Breakfast Burritos.
"#Newfarmers: Please Join me at the Table Coming from a farming family in Georgia, I know firsthand the risks farmers take each and every day. The work is hard, the margins are slim and Mother Nature can be fickle. The questions that my family is asking about what happens to our farm in the future are questions that are shared by farmers across the country. Where will the next generation of farmers come from? Who will they be? Where will they live? How will they get started? What do they need to succeed? Yesterday, I hosted a Google+ Hangout with Kate Danner and Alejandro Tecum, two passionate individuals who share a love of agriculture. They spoke about the challenges and experiences of new farmers across the country. With the recent Agricultural Census indicating the average age of farmers continues to rise and opportunities for new farmers are growing, I wanted to know why Kate and Alejandro got into agriculture and what advice they could offer to others interested in doing the same.  Deputy Secretary Krysta Harden  Posted in  Conservation  Technology  Feb 25, 2014  1 Response","""What steps can be taken to address the aging farmer population and encourage new farmers to enter the industry?""","To address the aging farmer population and encourage new farmers, strategies such as agricultural education and training programs, mentorship opportunities, and access to resources like land and capital could be implemented to support the next generation of farmers."
