content,question,answer
"New Beef Cut List Opens Trade Possibilities for U.S. Producers  In a collaborative effort, USDA’s Agricultural Marketing Service, Foreign Agricultural Service and the U.S. Meat Export Federation (USMEF) recently published a revised list of beef cuts.  The list now includes U.S. cuts, based on USDA standards, available for export to Chile under the existing Free Trade Agreement. The addition of the new cuts, listed next to their Chilean equivalent, will allow U.S. producers to send more products to Chile. The U.S.-Chile Free Trade Agreement became effective January 1, , and was the first such arrangement with a South American country.  It provides America’s farmers, ranchers, food processors, and their businesses improved, and in many cases, new access to Chile’s market of 15 million consumers. The Free Trade Agreement calls for duty-free access on all products and addresses other trade measures for both countries.  Dr. Craig Morris, Deputy Administrator, Livestock, Poultry and Seed Program  Posted in  Trade  Sep 21,   Respond to this story","What impact will the revised U.S. beef cut list, based on USDA standards, have on trade possibilities for U.S. farmers, ranchers, and food processors?","The revised U.S. beef cut list will allow U.S. producers to send more products to Chile, creating new access to Chile's market of 15 million consumers."
"USDA Food and Nutrition Service Administrator in  Food and Nutrition  Oct 07,  The USDA Farm to School Planning Toolkit provides school districts helpful questions to consider and resources to reference when building their programs. Healthy habits are taking root in our nation’s schools.  Thanks to an important commitment made possible by the Healthy, Hunger-Free Kids Act of , more of our nation’s kids are being exposed to lessons about healthy eating and learning where their food comes from.  Established as part of that legislation, USDA’s Farm to School Program plays a vital role in improving health outcomes for our schoolchildren. This October, during National Farm to School Month, it’s important to acknowledge farm to school programs’ contributions to fostering a healthier next generation.  These programs support the work of parents, teachers, school nutrition professionals, and communities to make sure the healthy choice is the easy choice for America’s children. Farm to school brings local or regionally produced foods into school cafeterias; hands-on learning activities such as school gardening, farm visits, and culinary classes; and the integration of food-related education into the classroom curriculum.  To help schools create or strengthen an existing program, we recently launched the Farm to School Planning Toolkit to provide tips and examples, insights, and research-based resources.  The accessible guide enables schools, school districts and community partners to map out and build on their program’s vision. In USDA’s vision, school cafeterias championing U.S. agriculture and promoting local foods are the norm, not the exception.  Local foods span the school meal tray and include everything from the salad bar and fresh fruit and vegetable servings to the wheat in the pizza crust, beans in the chili, rice in the stir fry, turkey in the sandwiches, and cheese in the quesadillas. Research shows that children in schools with farm to school programs eat more fruits and vegetables and are more willing to try new, healthy foods—positive steps in the right direction in the battle against childhood obesity.   By instilling smarter, more nutritious behaviors, we make it easier for our future leaders to grow, thrive and reach their highest potential.  USDA understands that schools have unique circumstances and needs and have constructed a roadmap to ensure long-term success for any type of farm to school program.  We’re proud to say that farm to school programs now exist in every state and in every type of district – large and small, rural and urban alike.  Designed with this in mind, the toolkit offers eleven focus areas including sections on building your program, buying local, menu planning and promoting your program. The toolkit is just one way USDA is there to help schools dig in with their farm to school programs. A new video will be featured throughout October. To view the videos, take a look at the complete series. And to receive information and updates about USDA’s Farm to School Program, please sign up for our Farm to School E-letter.  Category/Topic:  Food and Nutrition  Tags:  Farm to School  FNS  Food and Nutrition  HealthierNextGen  Healthy Hunger-Free Kids Act  local foods  National Farm to School Month  school gardening","What is the primary goal of USDA's Farm to School Program, which aims to improve health outcomes for schoolchildren by promoting healthy eating habits and teaching them about where their food comes from?",The primary goal of USDA's Farm to School Program is to foster a healthier next generation by promoting healthy eating habits and educating children about the origins of their food.
"Animals  Plants  Jun 17,   Written by Bill Wood, State Biologist, AlaskaLet’s say you’ve just awakened from a restless 6-month nap. You check on the kids and it seems like everyone is really hungry. On your way to the grocery store you pass a chicken take-out joint and the smell of those fryers is irresistible. With kids in tow, you perambulate into the unattended shop; by all appearances, it seems you may have discovered the proverbial “free lunch.” Who could say no? This happens for scores of mammas and pappas all over the Kenai Peninsula every spring—mamma and pappa bears, that is. And it’s not just chicken on the menu. Equally delectable items like dog food, honey and fish, not to mention livestock feed, a wide variety of human foods and other attractive items draw hungry bears that are just following their natural instincts. Bears spend as much as 80 percent of their waking day feeding or foraging for food. So when they’re rewarded for their efforts with a fairly easy meal and experience no negative repurcussions, they can quickly become habituated to that attraction. Bears can be destructive and these situations can potentially be dangerous for all involved. Chicken coops, beehives, smokehouses and the like can quickly become demolition sites with lost equipment, money, time and effort. Sometimes encounters between humans and bears don’t turn out so well for the people, but they never turn out well for the bear. People can be proactive in reducing the potential for these kinds of human-bear encounters in a few important and sensible ways. The U.S. Department of Agriculture, Natural Resources Conservation Service (NRCS) Wildlife Habitat Incentive Program (WHIP) helps provide solutions for issues like this one. WHIP’s cost-share funding assistance is used to improve a wide variety of wildlife habitat conditions and help reduce negative impacts to wildlife species on private land. For the fiscal year, NRCS has developed a new initiative available to landowners only on the Kenai Peninsula. The new project idea seeks to reduce potential up-close-and-personal interactions between people and bears at sites of human-induced bear attractants and provides matching funding to landowners to install permanent electric bear fencing. This type of fencing is an effective technique to exclude bears from areas where they should not seek food. After receiving their first shock, many bears seem to sense the electrical charge in the fence lines and avoid those fences. When the fences are properly designed, even their appearance can remind bears of their previous unpleasant encounter. NRCS, in cooperation with Alaska Department of Fish and Game, will also provide fence designs and site management plans and recommendations for the installation of the fences. Site inventory and assessment is part of the technical assistance landowners will receive, in addition to help with purchase and installation costs. To find out more about the program contact the NRCS Kenai Field Office at 283-, the NRCS Homer Field Office at 235-, or the office of the Alaska Department of Fish and Game in Kenai at 262-. A mamma grizzly on the hunt for food in Alaska.  Category/Topic:  Animals  Plants  Tags:  ADFG  Alaska  Animal Health  Kenai  NRCS  WHIP","What proactive measures can people take to reduce potential human-bear encounters and protect themselves, their property, and livestock from bears that have become habituated to food sources such as chicken coops, beehives, and smokehouses?","People can take proactive measures by installing permanent electric bear fencing, which is an effective technique to exclude bears from areas where they should not seek food. The U.S. Department of Agriculture's NRCS WHIP program provides cost-share funding assistance for landowners on the Kenai Peninsula to install this type of fencing and receive technical assistance with site management plans and recommendations."
"Acting Deputy Under Secretary, USDA Food, Nutrition, and Consumer Services in  Food and Nutrition  Mar 01,  Visit DietaryGuidelines.gov to learn more about the process of developing the DGA. Interested in being part of our process as we develop the - Dietary for Americans (DGA)? Start today at DietaryGuidelines.gov. Coinciding with the beginning of National Nutrition Month®, we are excited to announce, along with our partners at the U.S. Department of Health and Human Services (HHS), a new step early in the process to develop the - DGA. For the first time, USDA and HHS are posting for public comment the topics and supporting scientific questions to be examined at the start of the DGA development process. The public comment period will be open until March 30, . This important, new step reflects our continued commitment to ensure that the DGA development process is transparent, inclusive, and science-driven – and to incorporate recommendations and feedback on the process received from stakeholders. Transparency and customer service are among the key tenets that guide our decisions at USDA. The American taxpayer is an essential customer – indeed, a shareholder. We are proud to take this important step forward toward greater transparency and ensure that the American public’s voice is heard throughout this process. As you review the topics and supporting scientific questions posted for public consideration and comment, it’s important to note the following:  Life stage approach: USDA and HHS are proposing a life stage approach for this edition of the DGA, focusing on priority scientific questions from birth through older adulthood. This approach is a new opportunity due in part to audience expansion, per the Farm Bill, which mandated that starting with the - edition, the DGA provide guidance for women who are pregnant, as well as infants and toddlers from birth to 24 months.  Criteria: The topics USDA and HHS are posting for public comment for the - DGA are based on four criteria: relevance (topic is within scope of the DGA and its focus on food-based recommendations, not clinical for medical treatment); importance (topic for which there is new, relevant and represents an area of substantial public health concern, uncertainty, and/or knowledge gap); potential federal impact (probability that guidance on the topic would inform federal food and nutrition policies and programs); and avoiding duplication (topic is not currently addressed through existing evidence-based federal guidance, other than the Dietary ). As we go through this multiyear process to update and publish the - DGA, it’s also important to note that as the Dietary has evolved over the decades, it isn’t about focusing on individual foods or food groups. We are looking at what we eat and drink as a whole, and how that can help prevent diseases and keep people healthy. As you will see in the months and years leading up to the release of the - DGA, our process will include new approaches to provide the public with more transparency and opportunities to participate. We welcome your voice as we work hard to deliver on our continued commitment to our customers – you. You can find additional information on the DGA process at DietaryGuidelines.gov. Make your voice heard! Learn more about the DGA process at DietaryGuidelines.gov.  Category/Topic:  Food and Nutrition  Tags:  Food and Nutrition Service  Center for Nutrition Policy and Promotion  Dietary for Americans  DietaryGuidelines.gov  Nutrition  food groups","What are the proposed new topics and supporting scientific questions posted by USDA and HHS for public comment as part of the development process for the next edition of the Dietary Guidelines for Americans (DGA), which includes guidance for infants and toddlers from birth to 24 months?","The proposed new topics and supporting scientific questions posted by USDA and HHS for public comment include a life stage approach, focusing on priority scientific questions from birth through older adulthood. These topics are based on four criteria: relevance, importance, potential federal impact, and avoiding duplication. Specifically, the topics posted for public consideration and comment as part of the development process for the next edition of the DGA include guidance for women who are pregnant, as well as infants and toddlers from birth to 24 months."
"Double Up Food Bucks Expands to Grocery Stores  Earlier today, USDA announced the results of the Healthy Incentives Pilot (HIP) and additional efforts to empower low-income families with the knowledge and skills they need to purchase and prepare healthy foods using SNAP benefits. To make the announcement, Secretary Vilsack conducted a call with Dr. Oran Hesterman, President and CEO of Ann Arbor, Michigan-based Fair Food Network. Read more about Dr. Hesterman’s work and Fair Food Network’s project to improve SNAP recipients’ access to locally-grown fresh fruits and vegetables in metropolitan Detroit below.  Kevin Concannon, Under Secretary for Food, Nutrition and Consumer Services.  Posted in  Food and Nutrition  Jul 24,   6 Responses",What additional efforts did the USDA announce under Secretary Vilsack to empower low-income families with healthy food knowledge and skills using SNAP benefits?,The USDA announced the expansion of Double Up Food Bucks program.
"Small Investment Leads to Increased Fruit and Vegetable Consumption among SNAP Recipients  Release & Contact Info  Press Release  Release No. .13  Contact:Office of Communications 720-  AudioWASHINGTON, July 24, – Agriculture Secretary Tom Vilsack today announced the results of USDA's Healthy Incentives Pilot (HIP) and discussed additional steps USDA and its partners are taking to encourage recipients to purchase healthy foods using SNAP benefits.Authorized by Congress through the Farm Bill, HIP tested the impact of incentivizing fruit and vegetable purchases among a small group of SNAP recipients in Hampden, Mass. The pilot determined that an ongoing investment of less than 15 cents per person per day may result in a 25 percent increase in fruit and vegetable consumption among adults. Adults receiving the HIP incentive consumed, on average, an ounce more fruits and vegetables per day than non-participants.""Although healthy foods aren't necessarily more expensive, many low income people face time and resource challenges when it comes to putting healthy food on the table that can make less healthy options seem more appealing,"" said Vilsack. ""The results of the Healthy Incentives Pilot demonstrate the clear impact that promoting nutritious food choices can have on improving the healthfulness of SNAP purchases.""Vilsack also highlighted ongoing public-private efforts that provide support and incentives to SNAP participants to purchase more healthy foods. He cited a pilot project in Minnesota that offers $5 coupons to SNAP households for the purchase of fresh fruits and vegetables and a pilot project in Michigan to make locally sourced produce available in corner grocery stores in metropolitan Detroit.""Research to date shows that incentives can work, but we know that no single solution can solve the problems of poor diet and obesity among American children and families,"" said Vilsack. ""That is why we are supporting a broad spectrum of SNAP-focused strategies that empower low-income families to purchase more healthy foods.""Providing science-based nutrition advice and expanding the availability of healthy food to all Americans is a major goal of USDA's nutrition assistance programs and this Administration. The strategies highlighted today complement other initiatives underway at USDA to promote healthy eating by all Americans, including:USDA's Food and Nutrition Service oversees the administration of 15 nutrition assistance programs, including SNAP, that touch the lives of one in four Americans over the course of a year. These programs work together to form a national safety net against hunger. Visit www.fns.usda.gov for information about FNS and nutrition assistance programs.USDA has made a concerted effort to deliver results for the American people, even as USDA implements sequestration – the across-the-board budget reductions mandated under terms of the Budget Control Act. USDA has already undertaken historic efforts since to save more than $828 million in taxpayer funds through targeted, common-sense budget reductions. These reductions have put USDA in a better position to carry out its mission, while implementing sequester budget reductions in a fair manner that causes as little disruption as possible. is an equal opportunity provider and employer. To file a complaint of discrimination, write: USDA, Office of the Assistant Secretary for Civil Rights, Office of Adjudication, Independence Ave., SW, Washington, DC 0- or call 632- (Toll-free Customer Service), 877- (Local or Federal relay), 377- (Relay voice users).",What is the primary finding of the USDA's Healthy Incentives Pilot (HIP) regarding the impact of incentivizing fruit and vegetable purchases among SNAP recipients?,The primary finding of the USDA's Healthy Incentives Pilot (HIP) is that an ongoing investment of less than 15 cents per person per day may result in a 25 percent increase in fruit and vegetable consumption among adults.
"USDA Celebrates National Nutrition Month and Highlights Efforts to Promote a   Today, as we mark the beginning of National Nutrition Month and the start of National School Breakfast Week, and throughout this month, USDA will be highlighting the work of our programs and partner organizations that support a healthier next generation by improving childhood nutrition and reducing obesity, supporting healthy families, enhancing food access, ensuring food security, promoting local markets, and providing science-based nutrition information and guidance for individuals and policy makers. Through our nutrition assistance programs, support for farmers and ranchers, and our food safety and regulatory programs, USDA is working hard to ensure that all Americans have access to safe, affordable, healthy food.  The Agricultural Act of (a.k.a. “the Farm Bill”) which was passed by Congress a little over a month ago, as well as the Healthy Hunger-free Kid’s Act of enable us to continue making progress in this area, and support the health of our nation’s families.  Brooke Hardison, USDA Office of Communications  Posted in  Initiatives  Food and Nutrition  Mar 03,   2 Responses",What USDA initiatives are being highlighted during National Nutrition Month to promote healthier childhood nutrition and support for families?,"USDA is highlighting its efforts through its nutrition assistance programs, support for farmers and ranchers, food safety and regulatory programs, and science-based nutrition information and guidance, in addition to the provisions of the Agricultural Act and the Healthy Hunger-Free Kids Act."
"Keeping Terrapins Away from JFK  It’s been a busy spring for USDA Wildlife Services’ biologist Jenny Mastantuono and her staff, who work at John F. Kennedy (JFK) International Airport solving wildlife conflicts with people and planes.  Jim Barrett, APHIS Public Affairs, Riverdale, MD  Posted in  Animals  Plants  Jun 04,   5 Responses",What challenges do Jenny Mastantuono and her team face at JFK International Airport regarding wildlife conflicts?,Jenny Mastantuono and her team face busy wildlife conflicts with people and planes at John F. Kennedy (JFK) International Airport.
"What is composting? Composting is the process of recycling organic materials into an amendment that can be used to enrich soil and plants. Types of Compost Bins Typical Compost Bin Tumbler Compost Bin Worm Compost Bin Why Compost? Food scraps and yard waste currently make up 20 to 30 percent of what we throw away. USDA is fighting food waste and you can too. Composting is nature’s way of recycling! Here are a few reasons to get started today:  Feed the soil without using chemical fertilizers.  Keep food waste out of the landfills and prevent greenhouse gas emissions.  Conserve water by building healthy soils. Get Started There are different ways to get started composting today. You can start a backyard composting bin or use worms to do the work. Backyard composting in three easy steps:  Choose a location. A good site is dry in either the sun or partial shade.  Set-up your compost bin. Purchase a compost bin or create an inexpensive bin with wire mesh and 3-4 poles for support.  Get composting. Include 2-3 parts “brown material” (fall leaves, twigs, shredded newspaper, straw, wood chips, and shredded wood) and 1 part “green material” (vegetable and fruit scraps, coffee grounds, crushed eggshells, garden and grass clippings, tea bags without staples) by volume then add water to keep moist. Don’t forget to turn your pile! A monthly rotation is a good rule of thumb. Worm Composting Setup:  Select Container. Purchase a worm bin or make your own from a plastic or wood storage container. Worm bins require holes drilled for aeration and drainage. There are several online sources with instructions to create a worm bin.  Locate bin. The ideal temperature for worm composting is 59-77 degrees F. The bin can be kept indoors or outdoors in the shade. During colder months, insulate the worm bin with blankets, straw, or other material to keep it warm.  Worm Bin Setup:  Worms need bedding such as a mixture of non-glossy paper, cardboard, or leaves. Soak the material for 10 minutes, wring out the water so it is moist but not saturated, and place it in the bin with a handful of soil.  Now you are ready to add your worms. There are over 9,000 species of earthworms, but only 7 are suitable for vermicomposting. The most widely used species is the “red wiggler” which you can buy from a worm grower. Do not use worms from a bait shop or your garden since they will not be able to thrive in your worm bin.  Feed your worms veggie and fruit scraps, coffee grounds, eggshells, and moistened bread. Avoid meat, fish, dairy products, citrus fruits, twigs and branches. Learn more  Composting Fact Sheet (, 620 ) | Composting Fact Sheet Spanish (, 882 ) | Composting Fact Sheet (JPG, 489 )  Composting at Home – Environmental Protection Agency  Master Composter Guide – Cornell University  How Worms Can Recycle Your Garbage - North Caroline State Cooperative Extension",What are some key benefits of vermicomposting (using worms to compost) compared to traditional composting methods?,"According to the content, some key benefits of vermicomposting (using worms to compost) include: * Conserve water by building healthy soils * Keep food waste out of landfills and prevent greenhouse gas emissions"
"Public Affairs Specialist, USDA Farm Production and Conservation Business Center in  Conservation  Jun 23,  FWC Photo by Andy Wraithmell, Florida Fish and Wildlife Conservation Commission. Did you know the Natural Resources Conservation Service (NRCS) soil scientists are playing an important role in saving Florida’s manatees? These giant, but gentle, creatures are adored by residents and visitors to Florida. Unfortunately, though, their numbers have been threatened in recent years throughout the state. Manatees in Florida’s Indian River Lagoon (IRL), which stretches 156 miles along Florida’s eastern coast, have been starving to death at an alarming rate over the last two years. These deaths can be attributed to a lack of seagrass, their main source of food, which is being affected by algal blooms. As the algae blooms destroy seagrass beds, it causes sediment to float to the water’s surface. The water goes from clear to murky, making it harder for light to penetrate the water and provide sustenance to the seagrass. This creates a vicious cycle where more seagrass dies, more sunlight is blocked, and the manatees are left with less food to eat. NRCS is part of a team working to address the challenge, along with St. Johns River Water Management District, the University of Florida, among many other national and state agencies. The scientists go out on the IRL in pontoon boats and use sonar to conduct underwater soil surveys to gather information on the healthiest areas and the most degraded areas of the lagoon. The information is used to decide where to concentrate restoration efforts. This information has helped improve lagoons through actions like clams, oysters, and seagrass being deployed to aid in filtering and clearing the water. Scientists hope that continued improvement will eventually lead to the full restoration of manatees in the IRL. Derric Cushman is a public affairs specialist with the USDA Farm Production and Conservation Business Center.  Category/Topic:  Conservation  Tags:  Natural Resources Conservation Service  NRCS  Conservation  Florida  manatees  You May Also Like  Hands-on Experience Helps USDA National Scholar Secure Permanent Position  Informing Conservation Decisions and Policies through 20 Years of USDA's Conservation Effects Assessment Project  USDA Offers Many Resources for Veterans","What is the primary goal of NRCS conservation efforts in addressing the decline of Florida manatees, and what method do they use to gather information on the healthiest areas of the Indian River Lagoon?","The primary goal of NRCS conservation efforts is to restore the full population of manatees in the Indian River Lagoon. To achieve this, NRCS scientists use sonar-equipped pontoon boats to conduct underwater soil surveys and gather information on the healthiest and most degraded areas of the lagoon, which helps inform restoration efforts."
"Basketball Legend Seeks USDA's Help to Transform Family Farm Into a Sustainable Agricultural Enterprise  For basketball great Ralph Sampson, farming is his new game of choice. The new and beginning farmer is looking to resurrect his family’s farm and spur new economic growth on the ancestral land.  Tamara Ward-Lucas, Communications Coordinator, USDA Office of Communications   Posted in  Animals  Farming  Conservation  Equity  Forestry  Initiatives  Rural  USDA Results  May 31,   Respond to this story",What steps is Ralph Sampson taking to transform his family's farm into a sustainable agricultural enterprise and promote economic growth in the area?,"Ralph Sampson is seeking the USDA's help to transform his family's farm into a sustainable agricultural enterprise, indicating that he is actively engaging with the USDA to achieve this goal."
